File,for/loops,while/loops,do-while/loops,total
scene/main/viewport.c,27,79,177,283
test/testutil/libtestutil-lib-random.c,1,0,2,3
crypto/libcrypto-shlib-o_init.c,0,0,0,0
thirdparty/embree/common/tasking/taskschedulerinternal.c,4,11,20,35
thirdparty/vhacd/src/VHACD.c,7,8,59,74
providers/implementations/ciphers/libdefault-lib-cipher_tdes_wrap_hw.c,0,0,0,0
crypto/x509/libcrypto-lib-x509_trust.c,4,2,0,6
crypto/evp/libcrypto-lib-p5_crpt2.c,0,0,0,0
thirdparty/recastnavigation/Recast/Source/RecastMesh.c,0,7,67,74
test/helpers/quic_radix_test-bin-quictestlib.c,2,1,11,14
crypto/asn1/libcrypto-shlib-ameth_lib.c,0,0,0,0
ssl/quic/libssl-lib-quic_statm.c,0,0,0,0
modules/csg/csg.c,3,4,15,22
crypto/ffc/libcrypto-shlib-ffc_key_validate.c,0,0,0,0
editor/audio_stream_preview.c,8,9,23,40
servers/audio/effects/audio_effect_capture.c,0,0,0,0
providers/implementations/digests/libdefault-lib-sha2_prov.c,8,0,0,8
lib/unistr/libcoreutils_a-u32-cpy.c,0,0,0,0
thirdparty/thorvg/src/loaders/svg/tvgSvgCssStyle.c,0,0,0,0
scene/gui/center_container.c,9,1,9,19
providers/implementations/signature/libdefault-lib-eddsa_sig.c,0,0,0,0
crypto/bio/libcrypto-lib-bf_readbuff.c,0,0,0,0
thirdparty/basis_universal/encoder/basisu_pvrtc1_4.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Core/StringTools.c,0,0,0,0
modules/navigation/3d/godot_navigation_server_3d.c,16,14,52,82
crypto/asn1/libcrypto-shlib-x_long.c,0,0,0,0
apps/openssl-bin-passwd.c,5,4,40,49
thirdparty/icu4c/common/ucnv_u8.c,0,0,0,0
crypto/sha/libcrypto-lib-sha1_one.c,0,0,0,0
test/helpers/ssl_test-bin-handshake_srp.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/ConvexHullShape.c,17,13,74,104
crypto/evp/libcrypto-shlib-legacy_ripemd.c,0,0,0,0
thirdparty/libwebp/sharpyuv/sharpyuv_sse2.c,0,0,0,0
thirdparty/freetype/src/pshinter/pshinter.c,0,0,0,0
servers/audio/audio_driver_dummy.c,0,0,0,0
thirdparty/libwebp/src/dec/webp_dec.c,0,0,0,0
modules/godot_physics_3d/godot_broad_phase_3d.c,0,0,0,0
crypto/err/libcrypto-lib-err_all_legacy.c,0,0,0,0
ssl/quic/libssl-shlib-quic_port.c,0,0,0,0
crypto/evp/libcrypto-shlib-names.c,4,0,0,4
servers/camera/camera_feed.c,5,0,14,19
thirdparty/jolt_physics/Jolt/Core/LinearCurve.c,0,0,0,0
thirdparty/glslang/glslang/MachineIndependent/ShaderLang.c,25,44,89,158
test/ct_test-bin-ct_test.c,0,0,0,0
apps/lib/libapps-lib-s_cb.c,4,9,23,36
thirdparty/thorvg/src/loaders/svg/tvgSvgPath.c,0,0,0,0
modules/navigation/nav_obstacle.c,0,0,0,0
crypto/libcrypto-shlib-asn1_dsa.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Skeleton/SkeletonPose.c,1,1,9,11
thirdparty/pcre2/src/pcre2_context_32.c,3,0,0,3
editor/plugins/mesh_editor_plugin.c,18,2,6,26
test/build_wincrypt_test-bin-build_wincrypt_test.c,0,0,0,0
crypto/idea/libcrypto-shlib-i_cbc.c,0,0,0,0
test/x509_req_test-bin-x509_req_test.c,0,0,0,0
thirdparty/embree/kernels/common/scene_verify.c,0,0,0,0
editor/import/dynamic_font_import_settings.c,29,30,74,133
platform/android/export/godot_plugin_config.c,4,2,23,29
core/math/basis.c,1,3,2,6
thirdparty/freetype/src/autofit/autofit.c,32,34,116,182
lib/libcoreutils_a-isapipe.c,0,0,0,0
thirdparty/harfbuzz/src/hb-ot-metrics.c,0,0,0,0
crypto/async/libcrypto-shlib-async_wait.c,0,0,0,0
crypto/libcrypto-shlib-context.c,0,0,0,0
crypto/bn/libcrypto-shlib-rsaz-4k-avx512.c,6,0,2,8
test/x509_internal_test-bin-x509_internal_test.c,0,0,0,0
thirdparty/harfbuzz/src/hb-ot-shaper-syllabic.c,0,0,0,0
platform/linuxbsd/os_linuxbsd.c,6,13,28,47
crypto/ct/libcrypto-lib-ct_log.c,0,0,0,0
thirdparty/libwebp/src/dsp/lossless_enc_sse41.c,0,0,0,0
servers/rendering/renderer_scene_cull.c,45,163,426,634
thirdparty/meshoptimizer/simplifier.c,4,13,80,97
editor/plugins/theme_editor_preview.c,22,9,16,47
crypto/rsa/libcrypto-shlib-rsa_depr.c,0,0,0,0
crypto/cmp/libcrypto-shlib-cmp_ctx.c,2,0,0,2
crypto/libcrypto-shlib-ebcdic.c,0,0,0,0
providers/implementations/ciphers/liblegacy-lib-cipher_idea.c,0,0,0,0
modules/jolt_physics/joints/jolt_pin_joint_3d.c,0,0,0,0
lib/libcoreutils_a-memcmp2.c,0,0,0,0
crypto/dsa/libcrypto-lib-dsa_check.c,0,0,0,0
scene/resources/3d/convex_polygon_shape_3d.c,0,0,0,0
scene/2d/physics/collision_shape_2d.c,6,3,20,29
platform/linuxbsd/export/export.c,0,0,0,0
test/evp_test-bin-evp_test.c,13,14,39,66
test/property_test-bin-property_test.c,0,0,0,0
thirdparty/glslang/glslang/MachineIndependent/intermOut.c,15,2,25,42
scene/resources/placeholder_textures.c,0,0,0,0
thirdparty/miniupnpc/src/upnpdev.c,0,0,0,0
thirdparty/pcre2/src/pcre2_pattern_info_16.c,0,0,0,0
crypto/asn1/libcrypto-lib-ameth_lib.c,0,0,0,0
test/memleaktest-bin-memleaktest.c,0,0,0,0
test/buildtest_c_ts-bin-buildtest_ts.c,0,0,0,0
crypto/evp/libcrypto-shlib-bio_enc.c,0,0,0,0
crypto/cast/libcrypto-lib-c_ecb.c,0,0,0,0
modules/jolt_physics/shapes/jolt_cylinder_shape_3d.c,0,0,0,0
scene/3d/xr_body_modifier_3d.c,8,4,25,37
crypto/x509/libcrypto-shlib-by_store.c,0,0,0,0
crypto/conf/libcrypto-lib-conf_def.c,1,16,22,39
crypto/sha/libcrypto-shlib-keccak1600-x86_64.c,0,0,0,0
test/evp_pkey_dhkem_test-bin-evp_pkey_dhkem_test.c,0,0,0,0
crypto/rsa/libcrypto-shlib-rsa_meth.c,0,0,0,0
scene/resources/camera_texture.c,0,0,0,0
thirdparty/icu4c/common/ustrcase.c,0,0,0,0
scene/resources/mesh_data_tool.c,9,6,34,49
thirdparty/embree/kernels/bvh/bvh_builder_morton.c,19,48,104,171
crypto/des/libcrypto-lib-ecb_enc.c,0,0,0,0
crypto/ffc/libcrypto-shlib-ffc_backend.c,0,0,0,0
thirdparty/vhacd/src/vhacdICHull.c,5,25,22,52
ssl/libssl-lib-ssl_rsa.c,0,0,0,0
thirdparty/cvtt/ConvectionKernels_BCCommon.c,0,0,0,0
ssl/libssl-lib-tls_depr.c,0,0,0,0
editor/debugger/editor_debugger_server.c,0,0,0,0
thirdparty/libpng/png.c,9,2,35,46
scene/2d/physics/collision_polygon_2d.c,0,0,0,0
crypto/txt_db/libcrypto-shlib-txt_db.c,0,0,0,0
test/provider_internal_test-bin-provider_internal_test.c,0,0,0,0
crypto/rsa/libcrypto-shlib-rsa_pss.c,0,0,0,0
scene/resources/2d/skeleton/skeleton_modification_2d.c,5,1,22,28
test/evp_extra_test2-bin-tls-provider.c,14,3,28,45
modules/openxr/register_types.c,0,0,0,0
src/stty.c,0,0,0,0
modules/raycast/lightmap_raycaster_embree.c,0,0,0,0
crypto/evp/libcrypto-shlib-legacy_mdc2.c,0,0,0,0
modules/gltf/structures/gltf_skeleton.c,0,0,0,0
crypto/sm2/libcrypto-lib-sm2_key.c,0,0,0,0
apps/lib/cmp_client_test-bin-cmp_mock_srv.c,0,0,0,0
thirdparty/icu4c/common/icudataver.c,0,0,0,0
ssl/quic/libssl-shlib-quic_record_rx.c,1,7,4,12
crypto/bn/libcrypto-shlib-bn_dh.c,0,0,0,0
editor/plugins/embedded_process.c,6,4,16,26
test/cmp_vfy_test-bin-cmp_vfy_test.c,0,0,0,0
core/io/file_access_memory.c,0,0,0,0
thirdparty/embree/kernels/common/state.c,19,5,29,53
test/buildtest_c_evp-bin-buildtest_evp.c,0,0,0,0
editor/editor_settings.c,0,0,0,0
crypto/bn/libcrypto-lib-bn_sqrt.c,0,0,0,0
modules/gridmap/editor/grid_map_editor_plugin.c,18,21,113,152
modules/vorbis/resource_importer_ogg_vorbis.c,0,0,0,0
crypto/evp/libcrypto-shlib-legacy_sha.c,0,0,0,0
thirdparty/icu4c/common/util.c,2,3,7,12
thirdparty/libtheora/internal.c,0,0,0,0
editor/plugins/asset_library_editor_plugin.c,32,34,87,153
servers/navigation/navigation_path_query_result_2d.c,0,0,0,0
crypto/ui/libcrypto-shlib-ui_null.c,0,0,0,0
crypto/asn1/libcrypto-lib-f_string.c,0,0,0,0
crypto/dh/libcrypto-lib-dh_lib.c,0,0,0,0
fuzz/asn1parse-test-bin-test-corpus.c,0,0,0,0
crypto/evp/libcrypto-lib-legacy_ripemd.c,0,0,0,0
crypto/asn1/libcrypto-lib-asn1_lib.c,0,0,0,0
test/buildtest_c_blowfish-bin-buildtest_blowfish.c,0,0,0,0
thirdparty/icu4c/common/ucnv_set.c,0,0,0,0
test/safe_math_test-bin-safe_math_test.c,0,0,0,0
thirdparty/libwebp/src/dsp/yuv_mips_dsp_r2.c,0,0,0,0
test/helpers/quic_newcid_test-bin-quictestlib.c,2,1,11,14
thirdparty/freetype/src/cff/cff.c,29,15,45,89
thirdparty/graphite/src/Intervals.c,0,0,0,0
crypto/md5/libcrypto-shlib-md5_dgst.c,3,0,3,6
test/buildtest_c_ripemd-bin-buildtest_ripemd.c,0,0,0,0
scene/3d/physics/physical_bone_3d.c,0,0,0,0
test/helpers/quic_srt_gen_test-bin-quictestlib.c,2,1,11,14
lib/libcoreutils_a-sha512-stream.c,0,0,0,0
crypto/md5/libcrypto-lib-md5-x86_64.c,0,0,0,0
thirdparty/icu4c/common/rbbi.c,0,0,0,0
crypto/x509/libcrypto-shlib-t_crl.c,0,0,0,0
crypto/evp/libcrypto-lib-exchange.c,3,0,2,5
core/math/transform_interpolator.c,0,0,0,0
crypto/pem/libcrypto-lib-pem_pkey.c,0,0,0,0
crypto/sha/libcrypto-shlib-sha1dgst.c,3,0,3,6
crypto/evp/libcrypto-lib-evp_enc.c,18,0,10,28
thirdparty/icu4c/common/dtintrv.c,0,0,0,0
thirdparty/recastnavigation/Recast/Source/RecastRasterization.c,0,0,0,0
test/helpers/pkcs12_format_test-bin-pkcs12.c,0,0,0,0
thirdparty/embree/common/lexers/stringstream.c,3,2,6,11
thirdparty/jolt_physics/Jolt/Physics/Constraints/PointConstraint.c,0,0,8,8
apps/lib/ca_internals_test-bin-app_rand.c,0,0,0,0
crypto/pem/libcrypto-lib-pem_xaux.c,0,0,0,0
test/buildtest_c_kdf-bin-buildtest_kdf.c,0,0,0,0
modules/fbx/register_types.c,6,11,36,53
crypto/pkcs12/libcrypto-shlib-p12_kiss.c,0,0,0,0
crypto/rsa/libcrypto-shlib-rsa_pk1.c,0,0,0,0
lib/libcoreutils_a-closeout.c,0,0,0,0
crypto/comp/libcrypto-shlib-c_zlib.c,0,0,0,0
crypto/bn/libcrypto-shlib-bn_lib.c,0,0,0,0
crypto/ec/libcrypto-lib-ec_key.c,2,0,1,3
editor/plugins/collision_shape_2d_editor_plugin.c,0,0,0,0
modules/jolt_physics/shapes/jolt_custom_user_data_shape.c,0,0,0,0
crypto/pem/libcrypto-shlib-pem_sign.c,0,0,0,0
crypto/conf/libcrypto-shlib-conf_sap.c,0,0,0,0
crypto/rand/libcrypto-lib-rand_deprecated.c,0,0,0,0
src/make-prime-list.c,0,0,0,0
scene/main/resource_preloader.c,4,9,33,46
modules/gdscript/gdscript_vm.c,0,0,0,0
servers/rendering/dummy/storage/texture_storage.c,0,0,0,0
core/math/triangle_mesh.c,5,25,56,86
test/strtoultest-bin-strtoultest.c,0,0,0,0
crypto/pem/libcrypto-shlib-pem_err.c,0,0,0,0
providers/implementations/asymciphers/libdefault-lib-rsa_enc.c,0,0,0,0
test/ecdsatest-bin-ecdsatest.c,0,0,0,0
thirdparty/rvo2/rvo2_2d/RVOSimulator2d.c,0,0,0,0
crypto/dh/libcrypto-lib-dh_group_params.c,0,0,0,0
thirdparty/zlib/inftrees.c,0,0,0,0
thirdparty/libwebp/src/dsp/yuv_neon.c,0,0,0,0
crypto/libcrypto-lib-o_dir.c,0,0,0,0
thirdparty/freetype/src/pfr/pfr.c,9,8,23,40
modules/websocket/editor/editor_debugger_server_websocket.c,0,0,0,0
test/buildtest_c_params-bin-buildtest_params.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Skeleton/SkeletalAnimation.c,0,0,0,0
test/bio_readbuffer_test-bin-bio_readbuffer_test.c,0,0,0,0
thirdparty/mbedtls/library/cmac.c,0,0,0,0
crypto/bio/libcrypto-lib-bio_dump.c,0,0,0,0
crypto/libcrypto-lib-passphrase.c,0,0,0,0
crypto/x509/libcrypto-shlib-v3_int.c,0,0,0,0
thirdparty/libpng/pngrtran.c,5,17,125,147
thirdparty/jolt_physics/Jolt/Physics/Vehicle/VehicleController.c,0,0,0,0
crypto/x509/libcrypto-shlib-v3_conf.c,5,6,0,11
crypto/engine/libcrypto-lib-eng_list.c,0,0,0,0
test/buildtest_c_mdc2-bin-buildtest_mdc2.c,0,0,0,0
crypto/x509/libcrypto-lib-v3_attrdesc.c,0,0,0,0
scene/2d/light_2d.c,9,1,12,22
fuzz/ml-dsa-test-bin-fuzz_rand.c,0,0,0,0
test/shlibloadtest-bin-simpledynamic.c,0,0,0,0
thirdparty/harfbuzz/src/hb-ot-math.c,1,7,25,33
editor/import/3d/resource_importer_obj.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Body/BodyInterface.c,0,0,0,0
crypto/asn1/libcrypto-lib-a_strex.c,0,0,0,0
platform/linuxbsd/dbus-so_wrap.c,0,0,0,0
providers/implementations/signature/libdefault-lib-mac_legacy_sig.c,0,0,0,0
thirdparty/zstd/compress/fse_compress.c,0,0,0,0
thirdparty/harfbuzz/src/hb-subset-repacker.c,0,0,0,0
crypto/aes/libcrypto-shlib-aesni-mb-x86_64.c,0,0,0,0
thirdparty/mbedtls/library/error.c,0,0,0,0
fuzz/quic-rcidm-test-bin-quic-rcidm.c,0,0,0,0
apps/lib/libapps-lib-app_libctx.c,0,0,0,0
thirdparty/basis_universal/encoder/basisu_backend.c,13,22,123,158
crypto/rsa/libcrypto-lib-rsa_schemes.c,0,0,0,0
modules/mbedtls/dtls_server_mbedtls.c,0,0,0,0
providers/implementations/ciphers/libdefault-lib-cipher_sm4_gcm.c,0,0,0,0
crypto/ts/libcrypto-shlib-ts_req_print.c,0,0,0,0
crypto/evp/libcrypto-lib-p_verify.c,0,0,0,0
modules/gdscript/gdscript_disassembler.c,0,22,2,24
scene/3d/physics/static_body_3d.c,0,0,0,0
thirdparty/libktx/lib/dfdutils/printdfd.c,0,0,0,0
crypto/engine/libcrypto-lib-eng_table.c,7,1,3,11
crypto/modes/libcrypto-shlib-aes-gcm-avx512.c,167,0,0,167
modules/openxr/extensions/openxr_valve_analog_threshold_extension.c,0,0,0,0
editor/plugins/texture_3d_editor_plugin.c,12,4,12,28
ssl/quic/libssl-shlib-quic_txp.c,5,1,13,19
thirdparty/manifold/src/quickhull.c,19,13,43,75
ssl/quic/libssl-lib-quic_thread_assist.c,0,0,0,0
thirdparty/embree/common/sys/sysinfo.c,2,0,6,8
modules/openxr/extensions/openxr_fb_update_swapchain_extension.c,0,0,0,0
crypto/libcrypto-lib-punycode.c,0,0,0,0
thirdparty/harfbuzz/src/hb-static.c,0,0,0,0
modules/theora/video_stream_theora.c,12,5,26,43
scene/3d/navigation_link_3d.c,0,0,0,0
scene/register_scene_types.c,93,3,41,137
crypto/asn1/libcrypto-lib-tasn_typ.c,0,0,0,0
crypto/asn1/libcrypto-lib-x_algor.c,0,0,0,0
scene/resources/2d/skeleton/skeleton_modification_2d_stackholder.c,0,0,0,0
thirdparty/brotli/dec/decode.c,0,0,0,0
thirdparty/mbedtls/library/psa_crypto_pake.c,3,0,0,3
crypto/sha/libcrypto-shlib-sha256-mb-x86_64.c,0,0,0,0
crypto/comp/libcrypto-lib-comp_lib.c,0,0,0,0
ssl/libssl-shlib-d1_lib.c,0,0,0,0
test/helpers/quic_newcid_test-bin-ssltestlib.c,6,7,12,25
thirdparty/graphite/src/Font.c,0,0,0,0
crypto/pem/libcrypto-lib-pem_x509.c,0,0,0,0
scene/resources/2d/shape_2d.c,0,0,0,0
crypto/libcrypto-shlib-provider_conf.c,0,0,0,0
crypto/pkcs12/libcrypto-shlib-p12_mutl.c,0,0,0,0
scene/resources/video_stream.c,5,2,15,22
core/string/translation_domain.c,0,0,0,0
crypto/conf/libcrypto-shlib-conf_mall.c,0,0,0,0
core/input/shortcut.c,0,0,0,0
test/helpers/fatalerrtest-bin-ssltestlib.c,6,7,12,25
core/templates/a_hash_map.c,0,0,0,0
thirdparty/icu4c/common/unorm.c,0,0,0,0
scene/resources/3d/importer_mesh.c,21,39,130,190
thirdparty/thorvg/src/loaders/svg/tvgSvgUtil.c,0,0,0,0
thirdparty/icu4c/common/resource.c,0,0,0,0
crypto/ct/libcrypto-shlib-ct_b64.c,0,0,0,0
thirdparty/meshoptimizer/vfetchanalyzer.c,0,0,0,0
thirdparty/brotli/common/constants.c,0,0,0,0
crypto/asn1/libcrypto-lib-a_octet.c,0,0,0,0
thirdparty/mbedtls/library/pk_ecc.c,0,0,0,0
thirdparty/harfbuzz/src/hb-ot-shaper-arabic.c,20,55,175,250
servers/rendering/renderer_rd/environment/fog.c,10,16,98,124
thirdparty/icu4c/common/dictionarydata.c,0,0,0,0
fuzz/quic-lcidm-test-bin-quic-lcidm.c,0,0,0,0
thirdparty/mbedtls/library/rsa.c,7,3,10,20
crypto/engine/libcrypto-shlib-eng_table.c,7,1,3,11
scene/gui/label.c,0,0,0,0
scene/main/http_request.c,0,0,0,0
src/lbracket.c,0,0,0,0
thirdparty/mbedtls/library/ssl_debug_helpers_generated.c,0,0,0,0
crypto/aes/libcrypto-shlib-aes-x86_64.c,0,0,0,0
core/string/string_name.c,0,0,0,0
crypto/x509/libcrypto-lib-v3_akeya.c,0,0,0,0
thirdparty/libwebp/sharpyuv/sharpyuv_cpu.c,0,0,0,0
providers/implementations/encode_decode/libdefault-lib-decode_msblob2key.c,1,0,0,1
thirdparty/tinyexr/tinyexr.c,71,35,312,418
thirdparty/libvorbis/info.c,3,3,28,34
crypto/property/libcrypto-shlib-property_query.c,0,0,0,0
crypto/chacha/libcrypto-lib-chacha-x86_64.c,41,9,48,98
crypto/asn1/libcrypto-lib-x_sig.c,0,0,0,0
crypto/bio/libcrypto-lib-bio_err.c,0,0,0,0
crypto/evp/libcrypto-shlib-cmeth_lib.c,0,0,0,0
thirdparty/glad/gl.c,0,0,0,0
scene/gui/tab_container.c,6,20,46,72
editor/plugins/packed_scene_editor_plugin.c,15,4,12,31
lib/libcoreutils_a-mkstemp-safer.c,0,0,0,0
crypto/evp/libcrypto-shlib-p_lib.c,5,0,1,6
modules/godot_physics_2d/godot_space_2d.c,0,0,0,0
crypto/pem/libcrypto-lib-pem_oth.c,0,0,0,0
core/object/script_instance.c,1,0,3,4
crypto/ts/libcrypto-lib-ts_rsp_print.c,0,0,0,0
test/srptest-bin-srptest.c,0,0,0,0
scene/property_list_helper.c,0,0,0,0
crypto/err/libcrypto-lib-err.c,66,2,21,89
modules/zip/register_types.c,0,0,0,0
scene/gui/panel.c,0,0,0,0
scene/3d/spring_bone_collision_3d.c,0,0,0,0
thirdparty/libpng/pngrio.c,0,0,0,0
crypto/x509/libcrypto-shlib-x509_req.c,0,0,0,0
test/bio_enc_test-bin-bio_enc_test.c,11,2,3,16
src/cat.c,0,0,0,0
crypto/pkcs12/libcrypto-shlib-p12_npas.c,0,0,0,0
test/helpers/cmp_server_test-bin-cmp_testlib.c,0,0,0,0
crypto/engine/libcrypto-lib-tb_rsa.c,0,0,0,0
thirdparty/freetype/src/base/ftotval.c,0,0,0,0
editor/plugins/gizmos/spring_arm_3d_gizmo_plugin.c,0,0,0,0
thirdparty/icu4c/common/ruleiter.c,0,0,0,0
crypto/rand/libcrypto-shlib-rand_uniform.c,0,0,0,0
providers/implementations/ciphers/liblegacy-lib-cipher_idea_hw.c,0,0,0,0
crypto/x509/libcrypto-shlib-v3_pku.c,0,0,0,0
modules/godot_physics_2d/godot_broad_phase_2d.c,0,0,0,0
modules/mobile_vr/register_types.c,0,0,0,0
test/evp_extra_test-bin-fake_pipelineprov.c,0,0,0,0
servers/audio_server.c,29,69,148,246
thirdparty/libwebp/src/dec/vp8_dec.c,24,3,15,42
crypto/engine/libcrypto-lib-tb_dsa.c,0,0,0,0
crypto/bn/libcrypto-shlib-bn_mul.c,3,5,3,11
crypto/bn/libcrypto-shlib-bn_gcd.c,0,0,0,0
thirdparty/icu4c/common/rbbinode.c,1,2,3,6
thirdparty/mbedtls/library/psa_crypto_rsa.c,0,0,0,0
crypto/evp/libcrypto-lib-ctrl_params_translate.c,0,0,0,0
thirdparty/miniupnpc/src/minissdpc.c,4,2,19,25
thirdparty/astcenc/astcenc_pick_best_endpoint_format.c,0,0,0,0
crypto/cms/libcrypto-shlib-cms_io.c,0,0,0,0
providers/implementations/ciphers/liblegacy-lib-cipher_rc4.c,0,0,0,0
crypto/evp/libcrypto-lib-e_null.c,0,0,0,0
thirdparty/icu4c/common/resbund_cnv.c,0,0,0,0
modules/upnp/upnp.c,0,0,0,0
providers/implementations/skeymgmt/libdefault-lib-generic.c,0,0,0,0
crypto/cms/libcrypto-shlib-cms_env.c,0,0,0,0
editor/import/resource_importer_dynamic_font.c,0,0,0,0
apps/openssl-bin-prime.c,0,0,0,0
modules/navigation/3d/nav_mesh_generator_3d.c,0,0,0,0
thirdparty/libwebp/src/utils/bit_reader_utils.c,0,0,0,0
thirdparty/pcre2/src/pcre2_study_16.c,0,0,0,0
crypto/engine/libcrypto-shlib-eng_ctrl.c,0,0,0,0
thirdparty/glslang/glslang/MachineIndependent/limits.c,0,0,0,0
crypto/asn1/libcrypto-shlib-a_sign.c,0,0,0,0
providers/implementations/digests/liblegacy-lib-wp_prov.c,1,0,0,1
thirdparty/libktx/lib/texture.c,0,0,0,0
servers/rendering/rendering_server_globals.c,0,0,0,0
test/helpers/cmp_asn_test-bin-cmp_testlib.c,0,0,0,0
modules/gdscript/gdscript_byte_codegen.c,45,75,176,296
thirdparty/graphite/src/NameTable.c,0,0,0,0
thirdparty/libwebp/sharpyuv/sharpyuv_neon.c,0,0,0,0
crypto/des/libcrypto-lib-cbc_cksm.c,0,0,0,0
crypto/cms/libcrypto-lib-cms_err.c,0,0,0,0
crypto/x509/libcrypto-shlib-v3_pcia.c,0,0,0,0
thirdparty/embree/kernels/common/rtcore.c,5,8,12,25
lib/libcoreutils_a-vaszprintf.c,0,0,0,0
scene/3d/gpu_particles_collision_3d.c,16,10,51,77
crypto/ec/libcrypto-shlib-ec_cvt.c,0,0,0,0
crypto/cms/libcrypto-lib-cms_env.c,0,0,0,0
thirdparty/glslang/glslang/MachineIndependent/InfoSink.c,0,0,0,0
apps/lib/libapps-lib-apps_ui.c,4,0,1,5
apps/openssl-bin-ca.c,11,4,13,28
fuzz/server-test-bin-server.c,0,0,0,0
thirdparty/manifold/src/constructors.c,16,23,76,115
crypto/x509/libcrypto-lib-t_acert.c,0,0,0,0
thirdparty/astcenc/astcenc_weight_align.c,0,0,0,0
apps/openssl-bin-engine.c,3,3,7,13
src/logname.c,0,0,0,0
crypto/evp/libcrypto-lib-evp_pbe.c,0,0,0,0
editor/export/project_export.c,28,39,66,133
src/chroot.c,0,0,0,0
crypto/asn1/libcrypto-lib-p5_pbe.c,0,0,0,0
crypto/bn/libcrypto-shlib-bn_srp.c,0,0,0,0
lib/libcoreutils_a-time_rz.c,0,0,0,0
modules/gdscript/gdscript_tokenizer.c,6,12,48,66
test/buildtest_c_dtls1-bin-buildtest_dtls1.c,0,0,0,0
crypto/cms/libcrypto-shlib-cms_err.c,0,0,0,0
scene/3d/audio_listener_3d.c,0,0,0,0
thirdparty/meshoptimizer/vertexfilter.c,1,2,15,18
crypto/evp/libcrypto-shlib-evp_err.c,0,0,0,0
test/bn_internal_test-bin-bn_internal_test.c,0,0,0,0
lib/libcoreutils_a-tempname.c,0,0,0,0
providers/implementations/ciphers/libdefault-lib-cipher_aes.c,0,0,0,0
crypto/modes/libcrypto-lib-wrap128.c,0,0,0,0
ssl/libssl-shlib-ssl_init.c,0,0,0,0
apps/lib/ca_internals_test-bin-fmt.c,0,0,0,0
ssl/quic/libssl-lib-quic_obj.c,0,0,0,0
thirdparty/pcre2/src/pcre2_jit_compile_32.c,64,43,125,232
src/b2sum-digest.c,0,0,0,0
thirdparty/thorvg/src/renderer/sw_engine/tvgSwMath.c,0,0,0,0
crypto/sm2/libcrypto-lib-sm2_crypt.c,0,0,0,0
crypto/thread/arch/libcrypto-shlib-thread_posix.c,2,0,0,2
crypto/asn1/libcrypto-lib-a_print.c,0,0,0,0
core/io/config_file.c,0,0,0,0
thirdparty/enet/packet.c,0,0,0,0
gnulib-tests/strerror_r.c,0,0,0,0
crypto/encode_decode/libcrypto-shlib-encoder_meth.c,4,1,1,6
crypto/evp/libcrypto-shlib-e_camellia.c,0,0,0,0
test/buildtest_c_dh-bin-buildtest_dh.c,0,0,0,0
thirdparty/icu4c/common/umapfile.c,0,0,0,0
src/uname-uname.c,0,0,0,0
modules/godot_physics_2d/godot_area_2d.c,0,0,0,0
src/unlink.c,0,0,0,0
thirdparty/icu4c/common/ustr_wcs.c,0,0,0,0
thirdparty/rvo2/rvo2_2d/Agent2d.c,1,0,14,15
lib/glthread/libcoreutils_a-once.c,0,0,0,0
crypto/evp/libcrypto-shlib-pmeth_check.c,5,0,0,5
scene/gui/separator.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Vehicle/VehicleDifferential.c,0,0,0,0
providers/implementations/ciphers/liblegacy-lib-cipher_des.c,0,0,0,0
crypto/bio/libcrypto-lib-bio_sock.c,0,0,0,0
thirdparty/libwebp/src/enc/picture_csp_enc.c,0,0,0,0
ssl/libssl-shlib-d1_msg.c,0,0,0,0
thirdparty/mbedtls/library/poly1305.c,2,0,2,4
crypto/idea/libcrypto-shlib-i_ofb64.c,0,0,0,0
crypto/legacy-dso-x86_64cpuid.c,2,2,10,14
thirdparty/astcenc/astcenc_partition_tables.c,3,2,10,15
thirdparty/libwebp/src/mux/anim_encode.c,7,6,21,34
crypto/ts/libcrypto-lib-ts_asn1.c,0,0,0,0
ssl/quic/libssl-shlib-quic_cfq.c,0,0,0,0
main/main.c,0,0,0,0
scene/2d/cpu_particles_2d.c,34,12,59,105
modules/jolt_physics/shapes/jolt_box_shape_3d.c,0,0,0,0
lib/libcoreutils_a-ftoastr.c,0,0,0,0
thirdparty/pcre2/src/pcre2_ord2utf_32.c,0,0,0,0
platform/ios/export/godot_plugin_config.c,0,0,0,0
crypto/des/libcrypto-lib-pcbc_enc.c,0,0,0,0
crypto/pem/libcrypto-lib-pem_pk8.c,0,0,0,0
crypto/rsa/libcrypto-lib-rsa_ameth.c,0,0,0,0
crypto/evp/libcrypto-shlib-dh_ctrl.c,0,0,0,0
crypto/x509/libcrypto-lib-v3_genn.c,0,0,0,0
lib/uniwidth/libcoreutils_a-width.c,0,0,0,0
thirdparty/pcre2/src/pcre2_maketables_16.c,0,0,0,0
src/mv.c,0,0,0,0
crypto/bn/libcrypto-lib-bn_shift.c,0,0,0,0
