bestandsnaam,voor_origineel,voor_kol2,voor_kol3,voor_kol4,voor_kol5,na_origineel,na_kol2,na_kol3,na_kol4,na_kol5
file,File,for loops,while loops,do-while loops,total,File,for loops,while loops,do-while loops,total
zstdmt_compress.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/thirdparty zstd compress zstdmt_compress.linuxbsd.editor.x86_64.c,0,0,0,0,,,,,
renderer_scene_render_rd.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/servers rendering renderer_rd renderer_scene_render_rd.linuxbsd.editor.x86_64.c,4,11,44,59,,,,,
libcrypto-lib-ecdsa_sign.c,../samples/decompilations/rerolled/crypto ec libcrypto-lib-ecdsa_sign.c,3,0,0,3,,,,,
libcrypto-shlib-x509_trust.c,../samples/decompilations/rerolled/crypto x509 libcrypto-shlib-x509_trust.c,4,2,0,6,,,,,
libcrypto-shlib-p5_scrypt.c,../samples/decompilations/rerolled/crypto asn1 libcrypto-shlib-p5_scrypt.c,0,0,0,0,,,,,
version_control_editor_plugin.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/editor plugins version_control_editor_plugin.linuxbsd.editor.x86_64.c,14,30,74,118,,,,,
basisu_basis_file.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/thirdparty basis_universal encoder basisu_basis_file.linuxbsd.editor.x86_64.c,2,1,6,9,,,,,
ssl_tls.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/thirdparty mbedtls library ssl_tls.linuxbsd.editor.x86_64.c,26,9,19,54,,,,,
hostid.c,../samples/decompilations/rerolled/src hostid.c,0,0,0,0,../samples/.cache/coreutils/coreutils-9.7/src/hostid.c,0,0,0,0
libcrypto-shlib-a_utctm.c,../samples/decompilations/rerolled/crypto asn1 libcrypto-shlib-a_utctm.c,0,0,0,0,,,,,
gradient_texture_2d_editor_plugin.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/editor plugins gradient_texture_2d_editor_plugin.linuxbsd.editor.x86_64.c,18,8,13,39,,,,,
camera_linux.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/modules camera camera_linux.linuxbsd.editor.x86_64.c,0,0,0,0,,,,,
pcre2_ucd_16.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/thirdparty pcre2 src pcre2_ucd_16.linuxbsd.editor.x86_64.c,0,0,0,0,,,,,
flow_container.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/scene gui flow_container.linuxbsd.editor.x86_64.c,8,4,22,34,,,,,
animatable_body_2d.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/scene 2d physics animatable_body_2d.linuxbsd.editor.x86_64.c,9,2,12,23,,,,,
jolt_custom_ray_shape.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/modules jolt_physics shapes jolt_custom_ray_shape.linuxbsd.editor.x86_64.c,2,0,7,9,,,,,
evp_extra_test-bin-legacyprov.c,../samples/decompilations/rerolled/providers evp_extra_test-bin-legacyprov.c,0,0,0,0,,,,,
tls13ccstest-bin-ssltestlib.c,../samples/decompilations/rerolled/test helpers tls13ccstest-bin-ssltestlib.c,6,7,12,25,,,,,
libcrypto-lib-x509_def.c,../samples/decompilations/rerolled/crypto x509 libcrypto-lib-x509_def.c,0,0,0,0,,,,,
libcrypto-lib-bn_mpi.c,../samples/decompilations/rerolled/crypto bn libcrypto-lib-bn_mpi.c,0,0,0,0,,,,,
libdefault-lib-cipher_sm4_xts.c,../samples/decompilations/rerolled/providers implementations ciphers libdefault-lib-cipher_sm4_xts.c,0,0,0,0,,,,,
sse2idct.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/thirdparty libtheora x86 sse2idct.linuxbsd.editor.x86_64.c,2,0,0,2,,,,,
xr_server.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/servers xr_server.linuxbsd.editor.x86_64.c,0,0,0,0,,,,,
ssl_old_test-bin-ssl_old_test.c,../samples/decompilations/rerolled/test ssl_old_test-bin-ssl_old_test.c,0,0,0,0,,,,,
libcrypto-lib-p12_key.c,../samples/decompilations/rerolled/crypto pkcs12 libcrypto-lib-p12_key.c,0,0,0,0,,,,,
libdefault-lib-cipher_tdes_hw.c,../samples/decompilations/rerolled/providers implementations ciphers libdefault-lib-cipher_tdes_hw.c,0,0,0,0,,,,,
rid_owner.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/core templates rid_owner.linuxbsd.editor.x86_64.c,0,0,0,0,,,,,
quic_multistream_test-bin-noisydgrambio.c,../samples/decompilations/rerolled/test helpers quic_multistream_test-bin-noisydgrambio.c,0,0,0,0,,,,,
popup.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/scene gui popup.linuxbsd.editor.x86_64.c,0,0,0,0,,,,,
decinfo.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/thirdparty libtheora decinfo.linuxbsd.editor.x86_64.c,0,0,0,0,,,,,
thread.c,../samples/decompilations/rerolled/gnulib-tests glthread thread.c,0,0,0,0,../samples/.cache/coreutils/coreutils-9.7/gnulib-tests/glthread/thread.c,1,0,0,1
polypartition.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/thirdparty misc polypartition.linuxbsd.editor.x86_64.c,11,40,116,167,,,,,
libcrypto-shlib-getenv.c,../samples/decompilations/rerolled/crypto libcrypto-shlib-getenv.c,0,0,0,0,,,,,
bvh_builder.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/thirdparty embree kernels bvh bvh_builder.linuxbsd.editor.x86_64.c,48,44,92,184,,,,,
render_data_rd.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/servers rendering renderer_rd storage_rd render_data_rd.linuxbsd.editor.x86_64.c,5,0,4,9,,,,,
libcrypto-lib-bf_null.c,../samples/decompilations/rerolled/crypto bio libcrypto-lib-bf_null.c,0,0,0,0,,,,,
usprep.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/thirdparty icu4c common usprep.linuxbsd.editor.x86_64.c,0,0,0,0,,,,,
bio_memleak_test-bin-bio_memleak_test.c,../samples/decompilations/rerolled/test bio_memleak_test-bin-bio_memleak_test.c,0,0,0,0,,,,,
libssl-lib-quic_fifd.c,../samples/decompilations/rerolled/ssl quic libssl-lib-quic_fifd.c,0,0,0,0,,,,,
connecthostport.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/thirdparty miniupnpc src connecthostport.linuxbsd.editor.x86_64.c,0,0,0,0,,,,,
addr_is_reserved.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/thirdparty miniupnpc src addr_is_reserved.linuxbsd.editor.x86_64.c,0,0,0,0,,,,,
multimesh_instance_3d.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/scene 3d multimesh_instance_3d.linuxbsd.editor.x86_64.c,6,0,6,12,,,,,
default_controller_mappings.gen.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/core input default_controller_mappings.gen.linuxbsd.editor.x86_64.c,0,0,0,0,,,,,
fold.c,../samples/decompilations/rerolled/src fold.c,0,0,0,0,../samples/.cache/coreutils/coreutils-9.7/src/fold.c,2,3,0,5
editor_undo_redo_manager.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/editor editor_undo_redo_manager.linuxbsd.editor.x86_64.c,5,7,35,47,,,,,
libcrypto-shlib-cms_smime.c,../samples/decompilations/rerolled/crypto cms libcrypto-shlib-cms_smime.c,0,0,0,0,,,,,
physics_server_3d.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/servers physics_server_3d.linuxbsd.editor.x86_64.c,15,15,87,117,,,,,
libssl-shlib-ssl_rsa.c,../samples/decompilations/rerolled/ssl libssl-shlib-ssl_rsa.c,0,0,0,0,,,,,
libcrypto-shlib-cms_ec.c,../samples/decompilations/rerolled/crypto cms libcrypto-shlib-cms_ec.c,0,0,0,0,,,,,
libcrypto-shlib-ffc_key_generate.c,../samples/decompilations/rerolled/crypto ffc libcrypto-shlib-ffc_key_generate.c,0,0,0,0,,,,,
legacy-dso-legacyprov.c,../samples/decompilations/rerolled/providers legacy-dso-legacyprov.c,6,0,1,7,,,,,
gdextension.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/core extension gdextension.linuxbsd.editor.x86_64.c,23,44,140,207,,,,,
libcrypto-shlib-dsa_ossl.c,../samples/decompilations/rerolled/crypto dsa libcrypto-shlib-dsa_ossl.c,0,0,0,0,,,,,
viewport.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/scene main viewport.linuxbsd.editor.x86_64.c,27,79,177,283,,,,,
libtestutil-lib-random.c,../samples/decompilations/rerolled/test testutil libtestutil-lib-random.c,1,0,2,3,,,,,
libcrypto-shlib-o_init.c,../samples/decompilations/rerolled/crypto libcrypto-shlib-o_init.c,0,0,0,0,,,,,
taskschedulerinternal.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/thirdparty embree common tasking taskschedulerinternal.linuxbsd.editor.x86_64.c,4,11,20,35,,,,,
vhacd.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/thirdparty vhacd src VHACD.linuxbsd.editor.x86_64.c,7,8,59,74,,,,,
libdefault-lib-cipher_tdes_wrap_hw.c,../samples/decompilations/rerolled/providers implementations ciphers libdefault-lib-cipher_tdes_wrap_hw.c,0,0,0,0,,,,,
libcrypto-lib-x509_trust.c,../samples/decompilations/rerolled/crypto x509 libcrypto-lib-x509_trust.c,4,2,0,6,,,,,
libcrypto-lib-p5_crpt2.c,../samples/decompilations/rerolled/crypto evp libcrypto-lib-p5_crpt2.c,0,0,0,0,,,,,
recastmesh.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/thirdparty recastnavigation Recast Source RecastMesh.linuxbsd.editor.x86_64.c,0,7,67,74,,,,,
quic_radix_test-bin-quictestlib.c,../samples/decompilations/rerolled/test helpers quic_radix_test-bin-quictestlib.c,2,1,11,14,,,,,
libcrypto-shlib-ameth_lib.c,../samples/decompilations/rerolled/crypto asn1 libcrypto-shlib-ameth_lib.c,0,0,0,0,,,,,
libssl-lib-quic_statm.c,../samples/decompilations/rerolled/ssl quic libssl-lib-quic_statm.c,0,0,0,0,,,,,
csg.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/modules csg csg.linuxbsd.editor.x86_64.c,3,4,15,22,,,,,
libcrypto-shlib-ffc_key_validate.c,../samples/decompilations/rerolled/crypto ffc libcrypto-shlib-ffc_key_validate.c,0,0,0,0,,,,,
audio_stream_preview.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/editor audio_stream_preview.linuxbsd.editor.x86_64.c,8,9,23,40,,,,,
audio_effect_capture.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/servers audio effects audio_effect_capture.linuxbsd.editor.x86_64.c,0,0,0,0,,,,,
libdefault-lib-sha2_prov.c,../samples/decompilations/rerolled/providers implementations digests libdefault-lib-sha2_prov.c,8,0,0,8,,,,,
libcoreutils_a-u32-cpy.c,../samples/decompilations/rerolled/lib unistr libcoreutils_a-u32-cpy.c,0,0,0,0,,,,,
tvgsvgcssstyle.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/thirdparty thorvg src loaders svg tvgSvgCssStyle.linuxbsd.editor.x86_64.c,0,0,0,0,,,,,
center_container.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/scene gui center_container.linuxbsd.editor.x86_64.c,9,1,9,19,,,,,
libdefault-lib-eddsa_sig.c,../samples/decompilations/rerolled/providers implementations signature libdefault-lib-eddsa_sig.c,0,0,0,0,,,,,
libcrypto-lib-bf_readbuff.c,../samples/decompilations/rerolled/crypto bio libcrypto-lib-bf_readbuff.c,0,0,0,0,,,,,
basisu_pvrtc1_4.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/thirdparty basis_universal encoder basisu_pvrtc1_4.linuxbsd.editor.x86_64.c,0,0,0,0,,,,,
stringtools.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/thirdparty jolt_physics Jolt Core StringTools.linuxbsd.editor.x86_64.c,0,0,0,0,,,,,
godot_navigation_server_3d.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/modules navigation 3d godot_navigation_server_3d.linuxbsd.editor.x86_64.c,16,14,52,82,,,,,
libcrypto-shlib-x_long.c,../samples/decompilations/rerolled/crypto asn1 libcrypto-shlib-x_long.c,0,0,0,0,,,,,
openssl-bin-passwd.c,../samples/decompilations/rerolled/apps openssl-bin-passwd.c,5,4,40,49,,,,,
ucnv_u8.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/thirdparty icu4c common ucnv_u8.linuxbsd.editor.x86_64.c,0,0,0,0,,,,,
libcrypto-lib-sha1_one.c,../samples/decompilations/rerolled/crypto sha libcrypto-lib-sha1_one.c,0,0,0,0,,,,,
ssl_test-bin-handshake_srp.c,../samples/decompilations/rerolled/test helpers ssl_test-bin-handshake_srp.c,0,0,0,0,,,,,
convexhullshape.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/thirdparty jolt_physics Jolt Physics Collision Shape ConvexHullShape.linuxbsd.editor.x86_64.c,17,13,74,104,,,,,
libcrypto-shlib-legacy_ripemd.c,../samples/decompilations/rerolled/crypto evp libcrypto-shlib-legacy_ripemd.c,0,0,0,0,,,,,
sharpyuv_sse2.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/thirdparty libwebp sharpyuv sharpyuv_sse2.linuxbsd.editor.x86_64.c,0,0,0,0,,,,,
pshinter.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/thirdparty freetype src pshinter pshinter.linuxbsd.editor.x86_64.c,0,0,0,0,,,,,
audio_driver_dummy.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/servers audio audio_driver_dummy.linuxbsd.editor.x86_64.c,0,0,0,0,,,,,
webp_dec.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/thirdparty libwebp src dec webp_dec.linuxbsd.editor.x86_64.c,0,0,0,0,,,,,
godot_broad_phase_3d.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/modules godot_physics_3d godot_broad_phase_3d.linuxbsd.editor.x86_64.c,0,0,0,0,,,,,
libcrypto-lib-err_all_legacy.c,../samples/decompilations/rerolled/crypto err libcrypto-lib-err_all_legacy.c,0,0,0,0,,,,,
libssl-shlib-quic_port.c,../samples/decompilations/rerolled/ssl quic libssl-shlib-quic_port.c,0,0,0,0,,,,,
libcrypto-shlib-names.c,../samples/decompilations/rerolled/crypto evp libcrypto-shlib-names.c,4,0,0,4,,,,,
camera_feed.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/servers camera camera_feed.linuxbsd.editor.x86_64.c,5,0,14,19,,,,,
linearcurve.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/thirdparty jolt_physics Jolt Core LinearCurve.linuxbsd.editor.x86_64.c,0,0,0,0,,,,,
shaderlang.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/thirdparty glslang glslang MachineIndependent ShaderLang.linuxbsd.editor.x86_64.c,25,44,89,158,,,,,
ct_test-bin-ct_test.c,../samples/decompilations/rerolled/test ct_test-bin-ct_test.c,0,0,0,0,,,,,
libapps-lib-s_cb.c,../samples/decompilations/rerolled/apps lib libapps-lib-s_cb.c,4,9,23,36,,,,,
tvgsvgpath.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/thirdparty thorvg src loaders svg tvgSvgPath.linuxbsd.editor.x86_64.c,0,0,0,0,,,,,
nav_obstacle.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/modules navigation nav_obstacle.linuxbsd.editor.x86_64.c,0,0,0,0,,,,,
libcrypto-shlib-asn1_dsa.c,../samples/decompilations/rerolled/crypto libcrypto-shlib-asn1_dsa.c,0,0,0,0,,,,,
skeletonpose.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/thirdparty jolt_physics Jolt Skeleton SkeletonPose.linuxbsd.editor.x86_64.c,1,1,9,11,,,,,
pcre2_context_32.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/thirdparty pcre2 src pcre2_context_32.linuxbsd.editor.x86_64.c,3,0,0,3,,,,,
mesh_editor_plugin.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/editor plugins mesh_editor_plugin.linuxbsd.editor.x86_64.c,18,2,6,26,,,,,
build_wincrypt_test-bin-build_wincrypt_test.c,../samples/decompilations/rerolled/test build_wincrypt_test-bin-build_wincrypt_test.c,0,0,0,0,,,,,
libcrypto-shlib-i_cbc.c,../samples/decompilations/rerolled/crypto idea libcrypto-shlib-i_cbc.c,0,0,0,0,,,,,
x509_req_test-bin-x509_req_test.c,../samples/decompilations/rerolled/test x509_req_test-bin-x509_req_test.c,0,0,0,0,,,,,
scene_verify.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/thirdparty embree kernels common scene_verify.linuxbsd.editor.x86_64.c,0,0,0,0,,,,,
dynamic_font_import_settings.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/editor import dynamic_font_import_settings.linuxbsd.editor.x86_64.c,29,30,74,133,,,,,
godot_plugin_config.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/platform ios export godot_plugin_config.linuxbsd.editor.x86_64.c,0,0,0,0,,,,,
basis.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/core math basis.linuxbsd.editor.x86_64.c,1,3,2,6,,,,,
autofit.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/thirdparty freetype src autofit autofit.linuxbsd.editor.x86_64.c,32,34,116,182,,,,,
libcoreutils_a-isapipe.c,../samples/decompilations/rerolled/lib libcoreutils_a-isapipe.c,0,0,0,0,,,,,
hb-ot-metrics.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/thirdparty harfbuzz src hb-ot-metrics.linuxbsd.editor.x86_64.c,0,0,0,0,,,,,
libcrypto-shlib-async_wait.c,../samples/decompilations/rerolled/crypto async libcrypto-shlib-async_wait.c,0,0,0,0,,,,,
libcrypto-shlib-context.c,../samples/decompilations/rerolled/crypto libcrypto-shlib-context.c,0,0,0,0,,,,,
libcrypto-shlib-rsaz-4k-avx512.c,../samples/decompilations/rerolled/crypto bn libcrypto-shlib-rsaz-4k-avx512.c,6,0,2,8,,,,,
x509_internal_test-bin-x509_internal_test.c,../samples/decompilations/rerolled/test x509_internal_test-bin-x509_internal_test.c,0,0,0,0,,,,,
hb-ot-shaper-syllabic.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/thirdparty harfbuzz src hb-ot-shaper-syllabic.linuxbsd.editor.x86_64.c,0,0,0,0,,,,,
os_linuxbsd.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/platform linuxbsd os_linuxbsd.linuxbsd.editor.x86_64.c,6,13,28,47,,,,,
libcrypto-lib-ct_log.c,../samples/decompilations/rerolled/crypto ct libcrypto-lib-ct_log.c,0,0,0,0,,,,,
lossless_enc_sse41.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/thirdparty libwebp src dsp lossless_enc_sse41.linuxbsd.editor.x86_64.c,0,0,0,0,,,,,
renderer_scene_cull.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/servers rendering renderer_scene_cull.linuxbsd.editor.x86_64.c,45,163,426,634,,,,,
simplifier.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/thirdparty meshoptimizer simplifier.linuxbsd.editor.x86_64.c,4,13,80,97,,,,,
theme_editor_preview.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/editor plugins theme_editor_preview.linuxbsd.editor.x86_64.c,22,9,16,47,,,,,
libcrypto-shlib-rsa_depr.c,../samples/decompilations/rerolled/crypto rsa libcrypto-shlib-rsa_depr.c,0,0,0,0,,,,,
libcrypto-shlib-cmp_ctx.c,../samples/decompilations/rerolled/crypto cmp libcrypto-shlib-cmp_ctx.c,2,0,0,2,,,,,
libcrypto-shlib-ebcdic.c,../samples/decompilations/rerolled/crypto libcrypto-shlib-ebcdic.c,0,0,0,0,,,,,
liblegacy-lib-cipher_idea.c,../samples/decompilations/rerolled/providers implementations ciphers liblegacy-lib-cipher_idea.c,0,0,0,0,,,,,
jolt_pin_joint_3d.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/modules jolt_physics joints jolt_pin_joint_3d.linuxbsd.editor.x86_64.c,0,0,0,0,,,,,
libcoreutils_a-memcmp2.c,../samples/decompilations/rerolled/lib libcoreutils_a-memcmp2.c,0,0,0,0,,,,,
libcrypto-lib-dsa_check.c,../samples/decompilations/rerolled/crypto dsa libcrypto-lib-dsa_check.c,0,0,0,0,,,,,
convex_polygon_shape_3d.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/scene resources 3d convex_polygon_shape_3d.linuxbsd.editor.x86_64.c,0,0,0,0,,,,,
collision_shape_2d.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/scene 2d physics collision_shape_2d.linuxbsd.editor.x86_64.c,6,3,20,29,,,,,
evp_test-bin-evp_test.c,../samples/decompilations/rerolled/test evp_test-bin-evp_test.c,13,14,39,66,,,,,
property_test-bin-property_test.c,../samples/decompilations/rerolled/test property_test-bin-property_test.c,0,0,0,0,,,,,
intermout.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/thirdparty glslang glslang MachineIndependent intermOut.linuxbsd.editor.x86_64.c,15,2,25,42,,,,,
placeholder_textures.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/scene resources placeholder_textures.linuxbsd.editor.x86_64.c,0,0,0,0,,,,,
upnpdev.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/thirdparty miniupnpc src upnpdev.linuxbsd.editor.x86_64.c,0,0,0,0,,,,,
pcre2_pattern_info_16.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/thirdparty pcre2 src pcre2_pattern_info_16.linuxbsd.editor.x86_64.c,0,0,0,0,,,,,
libcrypto-lib-ameth_lib.c,../samples/decompilations/rerolled/crypto asn1 libcrypto-lib-ameth_lib.c,0,0,0,0,,,,,
memleaktest-bin-memleaktest.c,../samples/decompilations/rerolled/test memleaktest-bin-memleaktest.c,0,0,0,0,,,,,
buildtest_c_ts-bin-buildtest_ts.c,../samples/decompilations/rerolled/test buildtest_c_ts-bin-buildtest_ts.c,0,0,0,0,,,,,
libcrypto-shlib-bio_enc.c,../samples/decompilations/rerolled/crypto evp libcrypto-shlib-bio_enc.c,0,0,0,0,,,,,
libcrypto-lib-c_ecb.c,../samples/decompilations/rerolled/crypto cast libcrypto-lib-c_ecb.c,0,0,0,0,,,,,
jolt_cylinder_shape_3d.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/modules jolt_physics shapes jolt_cylinder_shape_3d.linuxbsd.editor.x86_64.c,0,0,0,0,,,,,
xr_body_modifier_3d.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/scene 3d xr_body_modifier_3d.linuxbsd.editor.x86_64.c,8,4,25,37,,,,,
libcrypto-shlib-by_store.c,../samples/decompilations/rerolled/crypto x509 libcrypto-shlib-by_store.c,0,0,0,0,,,,,
libcrypto-lib-conf_def.c,../samples/decompilations/rerolled/crypto conf libcrypto-lib-conf_def.c,1,16,22,39,,,,,
libcrypto-shlib-keccak1600-x86_64.c,../samples/decompilations/rerolled/crypto sha libcrypto-shlib-keccak1600-x86_64.c,0,0,0,0,,,,,
evp_pkey_dhkem_test-bin-evp_pkey_dhkem_test.c,../samples/decompilations/rerolled/test evp_pkey_dhkem_test-bin-evp_pkey_dhkem_test.c,0,0,0,0,,,,,
libcrypto-shlib-rsa_meth.c,../samples/decompilations/rerolled/crypto rsa libcrypto-shlib-rsa_meth.c,0,0,0,0,,,,,
camera_texture.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/scene resources camera_texture.linuxbsd.editor.x86_64.c,0,0,0,0,,,,,
ustrcase.linuxbsd.editor.x86_64.c,../samples/decompilations/rerolled/thirdparty icu4c common ustrcase.linuxbsd.editor.x86_64.c,0,0,0,0,,,,,
