File,for loops,while loops,do-while loops,total
../samples/decompilations/rerolled/crypto bio libcrypto-lib-bf_lbuf.c,0,0,0,0
../samples/decompilations/rerolled/crypto asn1 libcrypto-shlib-tasn_new.c,1,0,1,2
../samples/decompilations/rerolled/thirdparty jolt_physics Jolt Physics Collision ManifoldBetweenTwoFaces.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/src numfmt.c,0,0,0,0
../samples/decompilations/rerolled/lib libcoreutils_a-skipchars.c,0,0,0,0
../samples/decompilations/rerolled/editor import resource_importer_bmfont.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto whrlpool libcrypto-shlib-wp-x86_64.c,0,0,0,0
../samples/decompilations/rerolled/scene 3d physics kinematic_collision_3d.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/modules interactive_music audio_stream_interactive.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto ml_dsa libcrypto-shlib-ml_dsa_key.c,1,0,11,12
../samples/decompilations/rerolled/crypto cmp libcrypto-lib-cmp_server.c,0,0,0,0
../samples/decompilations/rerolled/providers implementations digests libdefault-lib-md5_prov.c,1,0,0,1
../samples/decompilations/rerolled/scene gui code_edit.linuxbsd.editor.x86_64.c,34,70,202,306
../samples/decompilations/rerolled/crypto bn libcrypto-lib-rsaz-avx2.c,4,1,5,10
../samples/decompilations/rerolled/modules gdscript gdscript.linuxbsd.editor.x86_64.c,53,145,386,584
../samples/decompilations/rerolled/test quic_txp_test-bin-quic_txp_test.c,3,1,2,6
../samples/decompilations/rerolled/thirdparty jolt_physics Jolt Physics Collision Shape MutableCompoundShape.linuxbsd.editor.x86_64.c,12,5,38,55
../samples/decompilations/rerolled/thirdparty cvtt ConvectionKernels_API.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty libwebp src dec buffer_dec.linuxbsd.editor.x86_64.c,3,0,0,3
../samples/decompilations/rerolled/lib libcoreutils_a-readtokens0.c,1,0,1,2
../samples/decompilations/rerolled/thirdparty libwebp src enc config_enc.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/gnulib-tests bench_crc-bench-crc.c,0,0,0,0
../samples/decompilations/rerolled/ssl quic libssl-shlib-quic_lcidm.c,8,0,3,11
../samples/decompilations/rerolled/thirdparty ufbx ufbx.linuxbsd.editor.x86_64.c,217,137,395,749
../samples/decompilations/rerolled/thirdparty thorvg src renderer tvgPaint.linuxbsd.editor.x86_64.c,5,3,8,16
../samples/decompilations/rerolled/thirdparty harfbuzz src hb-ot-meta.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/lib libcoreutils_a-idcache.c,0,0,0,0
../samples/decompilations/rerolled/crypto aes libcrypto-lib-aes_ige.c,8,0,12,20
../samples/decompilations/rerolled/crypto asn1 libcrypto-shlib-d2i_param.c,0,0,0,0
../samples/decompilations/rerolled/test timing_load_creds-bin-timing_load_creds.c,0,0,0,0
../samples/decompilations/rerolled/providers implementations ciphers liblegacy-lib-cipher_rc4_hw.c,0,0,0,0
../samples/decompilations/rerolled/engines afalg-dso-e_afalg.c,5,1,2,8
../samples/decompilations/rerolled/platform macos export export.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/test cmp_msg_test-bin-cmp_msg_test.c,0,0,0,0
../samples/decompilations/rerolled/test enginetest-bin-enginetest.c,0,0,0,0
../samples/decompilations/rerolled/crypto x509 libcrypto-lib-t_crl.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty libvorbis codebook.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/apps openssl-bin-rsa.c,0,0,0,0
../samples/decompilations/rerolled/modules gdscript gdscript_analyzer.linuxbsd.editor.x86_64.c,53,73,272,398
../samples/decompilations/rerolled/scene gui dialogs.linuxbsd.editor.x86_64.c,12,10,39,61
../samples/decompilations/rerolled/crypto des libcrypto-shlib-cfb64ede.c,1,2,4,7
../samples/decompilations/rerolled/providers common der libcommon-lib-der_dsa_key.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty basis_universal encoder basisu_frontend.linuxbsd.editor.x86_64.c,79,91,526,696
../samples/decompilations/rerolled/thirdparty mbedtls library asn1parse.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty harfbuzz src hb-fallback-shape.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/lib libcoreutils_a-nproc.c,0,0,0,0
../samples/decompilations/rerolled/core io udp_server.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto evp libcrypto-lib-evp_utils.c,6,0,0,6
../samples/decompilations/rerolled/crypto ml_dsa libcrypto-shlib-ml_dsa_matrix.c,0,0,0,0
../samples/decompilations/rerolled/editor plugins gizmos collision_shape_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,10,10,18,38
../samples/decompilations/rerolled/core os keyboard.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty brotli common platform.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/modules upnp upnp_device.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/lib libcoreutils_a-xstrtod.c,0,0,0,0
../samples/decompilations/rerolled/crypto x509 libcrypto-lib-x509_ext.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty jolt_physics Jolt Physics Collision Shape CylinderShape.linuxbsd.editor.x86_64.c,3,1,6,10
../samples/decompilations/rerolled/crypto cmp libcrypto-shlib-cmp_server.c,0,0,0,0
../samples/decompilations/rerolled/crypto asn1 libcrypto-shlib-a_utf8.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty harfbuzz src hb-paint.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty embree common math constants.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto dsa libcrypto-lib-dsa_meth.c,0,0,0,0
../samples/decompilations/rerolled/scene 2d back_buffer_copy.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto des libcrypto-shlib-cbc_cksm.c,0,0,0,0
../samples/decompilations/rerolled/crypto bn libcrypto-shlib-x86_64-mont5.c,14,10,22,46
../samples/decompilations/rerolled/crypto dsa libcrypto-lib-dsa_depr.c,0,0,0,0
../samples/decompilations/rerolled/src chcon.c,0,0,0,0
../samples/decompilations/rerolled/test bio_prefix_text-bin-bio_prefix_text.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty recastnavigation Recast Source RecastFilter.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto evp libcrypto-lib-pbe_scrypt.c,0,0,0,0
../samples/decompilations/rerolled/lib libcoreutils_a-mbslen.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty freetype src smooth smooth.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto x509 libcrypto-shlib-v3_attrdesc.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty libwebp src dsp yuv_sse2.linuxbsd.editor.x86_64.c,1,0,25,26
../samples/decompilations/rerolled/ssl libssl-lib-tls13_enc.c,0,0,0,0
../samples/decompilations/rerolled/editor plugins particle_process_material_editor_plugin.linuxbsd.editor.x86_64.c,14,9,18,41
../samples/decompilations/rerolled/providers implementations keymgmt libdefault-lib-mac_legacy_kmgmt.c,0,0,0,0
../samples/decompilations/rerolled/drivers unix dir_access_unix.linuxbsd.editor.x86_64.c,13,7,22,42
../samples/decompilations/rerolled/thirdparty libwebp src dsp lossless_enc_msa.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/ssl record methods libssl-shlib-tls1_meth.c,0,0,0,0
../samples/decompilations/rerolled/drivers vulkan rendering_context_driver_vulkan.linuxbsd.editor.x86_64.c,1,14,52,67
../samples/decompilations/rerolled/ssl libssl-shlib-ssl_rsa_legacy.c,0,0,0,0
../samples/decompilations/rerolled/src ln.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty libwebp src utils thread_utils.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto property libcrypto-lib-property_query.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty libwebp src dsp dec_sse41.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/servers rendering rendering_device_commons.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/modules gltf extensions physics gltf_physics_shape.linuxbsd.editor.x86_64.c,8,0,17,25
../samples/decompilations/rerolled/servers rendering renderer_rd effects fsr2.linuxbsd.editor.x86_64.c,66,10,60,136
../samples/decompilations/rerolled/crypto pkcs7 libcrypto-shlib-pk7_asn1.c,0,0,0,0
../samples/decompilations/rerolled/test buildtest_c_sslerr_legacy-bin-buildtest_sslerr_legacy.c,0,0,0,0
../samples/decompilations/rerolled/crypto mdc2 libcrypto-shlib-mdc2dgst.c,0,0,0,0
../samples/decompilations/rerolled/scene resources shader.linuxbsd.editor.x86_64.c,10,14,61,85
../samples/decompilations/rerolled/crypto cmp libcrypto-lib-cmp_client.c,0,0,0,0
../samples/decompilations/rerolled/crypto asn1 libcrypto-lib-a_type.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty graphite src Code.linuxbsd.editor.x86_64.c,3,1,3,7
../samples/decompilations/rerolled/providers libcrypto-lib-prov_running.c,0,0,0,0
../samples/decompilations/rerolled/ssl libssl-lib-ssl_sess.c,33,3,5,41
../samples/decompilations/rerolled/lib unictype libcoreutils_a-ctype_print.c,0,0,0,0
../samples/decompilations/rerolled/editor editor_interface.linuxbsd.editor.x86_64.c,5,16,63,84
../samples/decompilations/rerolled/ssl quic libssl-lib-quic_method.c,0,0,0,0
../samples/decompilations/rerolled/crypto ts libcrypto-lib-ts_req_utils.c,0,0,0,0
../samples/decompilations/rerolled/crypto x509 libcrypto-shlib-pcy_lib.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty icu4c common uniset_props.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto rsa libcrypto-lib-rsa_sp800_56b_gen.c,0,0,0,0
../samples/decompilations/rerolled/test namemap_internal_test-bin-namemap_internal_test.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty msdfgen core sdf-error-estimation.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto camellia libcrypto-shlib-cmll-x86_64.c,0,0,0,0
../samples/decompilations/rerolled/test buildtest_c_conf_api-bin-buildtest_conf_api.c,0,0,0,0
../samples/decompilations/rerolled/crypto libcrypto-shlib-bsearch.c,0,0,0,0
../samples/decompilations/rerolled/crypto bn libcrypto-lib-rsaz-x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto modes libcrypto-lib-aes-gcm-avx512.c,167,0,0,167
../samples/decompilations/rerolled/crypto asn1 libcrypto-lib-a_time.c,0,0,0,0
../samples/decompilations/rerolled/ssl libssl-shlib-pqueue.c,0,0,0,0
../samples/decompilations/rerolled/test cipherlist_test-bin-cipherlist_test.c,0,0,0,0
../samples/decompilations/rerolled/test testutil libtestutil-lib-options.c,0,0,0,0
../samples/decompilations/rerolled/crypto x509 libcrypto-lib-x_crl.c,6,1,2,9
../samples/decompilations/rerolled/crypto evp libcrypto-lib-e_rc4.c,0,0,0,0
../samples/decompilations/rerolled/apps openssl-bin-req.c,6,3,6,15
../samples/decompilations/rerolled/crypto sm2 libcrypto-shlib-sm2_crypt.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty icu4c common characterproperties.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/ssl quic libssl-shlib-quic_srtm.c,6,1,7,14
../samples/decompilations/rerolled/crypto asn1 libcrypto-lib-p5_scrypt.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty mbedtls library net_sockets.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto pkcs7 libcrypto-lib-pk7_doit.c,0,0,0,0
../samples/decompilations/rerolled/src cksum-sum.c,0,0,0,0
../samples/decompilations/rerolled/ssl libssl-lib-ssl_mcnf.c,0,0,0,0
../samples/decompilations/rerolled/crypto bio libcrypto-lib-bss_conn.c,0,0,0,0
../samples/decompilations/rerolled/editor plugins tiles tile_set_editor.linuxbsd.editor.x86_64.c,23,37,64,124
../samples/decompilations/rerolled/thirdparty icu4c common locresdata.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty libtheora bitpack.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty harfbuzz src hb-ot-cff2-table.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/scene 3d physics joints slider_joint_3d.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/src uniq.c,0,0,0,0
../samples/decompilations/rerolled/scene gui rich_text_label.linuxbsd.editor.x86_64.c,37,56,200,293
../samples/decompilations/rerolled/crypto asn1 libcrypto-lib-i2d_evp.c,2,2,2,6
../samples/decompilations/rerolled/crypto des libcrypto-shlib-pcbc_enc.c,0,0,0,0
../samples/decompilations/rerolled/src ptx.c,0,0,0,0
../samples/decompilations/rerolled/modules openxr scene openxr_visibility_mask.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/editor plugins tool_button_editor_plugin.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto evp libcrypto-shlib-p_legacy.c,0,0,0,0
../samples/decompilations/rerolled/test ca_internals_test-bin-ca_internals_test.c,0,0,0,0
../samples/decompilations/rerolled/crypto aes libcrypto-shlib-aesni-xts-avx512.c,40,0,0,40
../samples/decompilations/rerolled/crypto libcrypto-shlib-mem.c,2,0,0,2
../samples/decompilations/rerolled/test buildtest_c_core_object-bin-buildtest_core_object.c,0,0,0,0
../samples/decompilations/rerolled/crypto des libcrypto-shlib-ecb_enc.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty mbedtls library memory_buffer_alloc.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto stack libcrypto-shlib-stack.c,0,0,0,0
../samples/decompilations/rerolled/editor import 3d collada.linuxbsd.editor.x86_64.c,28,115,414,557
../samples/decompilations/rerolled/crypto bio libcrypto-shlib-bss_log.c,0,0,0,0
../samples/decompilations/rerolled/crypto libcrypto-lib-ex_data.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty mbedtls library asn1write.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/scene resources material.linuxbsd.editor.x86_64.c,22,39,137,198
../samples/decompilations/rerolled/thirdparty mbedtls library md5.linuxbsd.editor.x86_64.c,5,0,5,10
../samples/decompilations/rerolled/src csplit.c,0,0,0,0
../samples/decompilations/rerolled/crypto pkcs12 libcrypto-lib-p12_decr.c,0,0,0,0
../samples/decompilations/rerolled/crypto ec curve448 libcrypto-lib-scalar.c,4,1,7,12
../samples/decompilations/rerolled/scene audio audio_stream_player.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/modules websocket wsl_peer.linuxbsd.editor.x86_64.c,9,6,34,49
../samples/decompilations/rerolled/providers implementations keymgmt libdefault-lib-slh_dsa_kmgmt.c,0,0,0,0
../samples/decompilations/rerolled/crypto encode_decode libcrypto-shlib-encoder_err.c,0,0,0,0
../samples/decompilations/rerolled/modules jolt_physics objects jolt_soft_body_3d.linuxbsd.editor.x86_64.c,7,12,39,58
../samples/decompilations/rerolled/thirdparty icu4c common unistr_case_locale.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/core extension gdextension_manager.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty libvorbis mapping0.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/apps lib libapps-lib-http_server.c,0,0,0,0
../samples/decompilations/rerolled/crypto camellia libcrypto-lib-cmll-x86_64.c,0,0,0,0
../samples/decompilations/rerolled/modules jolt_physics spaces jolt_body_accessor_3d.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty mbedtls library aes.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto libcrypto-lib-threads_none.c,0,0,0,0
../samples/decompilations/rerolled/test buildtest_c_bn-bin-buildtest_bn.c,0,0,0,0
../samples/decompilations/rerolled/core io file_access_pack.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/scene main multiplayer_api.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto bio libcrypto-lib-bio_print.c,0,0,0,0
../samples/decompilations/rerolled/crypto sm3 libcrypto-shlib-legacy_sm3.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty icu4c common bytesinkutil.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/apps openssl-bin-pkeyparam.c,0,0,0,0
../samples/decompilations/rerolled/lib libcoreutils_a-modechange.c,0,0,0,0
../samples/decompilations/rerolled/lib libcoreutils_a-priv-set.c,0,0,0,0
../samples/decompilations/rerolled/lib libcoreutils_a-base64.c,0,0,0,0
../samples/decompilations/rerolled/crypto x509 libcrypto-shlib-x509rset.c,0,0,0,0
../samples/decompilations/rerolled/servers xr xr_pose.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/scene gui progress_bar.linuxbsd.editor.x86_64.c,6,0,14,20
../samples/decompilations/rerolled/crypto objects libcrypto-shlib-obj_dat.c,5,0,6,11
../samples/decompilations/rerolled/thirdparty icu4c common locutil.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty glslang glslang MachineIndependent Initialize.linuxbsd.editor.x86_64.c,13,18,164,195
../samples/decompilations/rerolled/thirdparty freetype src type1 type1.linuxbsd.editor.x86_64.c,4,17,33,54
../samples/decompilations/rerolled/src nice.c,0,0,0,0
../samples/decompilations/rerolled/crypto conf libcrypto-lib-conf_mod.c,0,0,0,0
../samples/decompilations/rerolled/crypto cms libcrypto-shlib-cms_sd.c,0,0,0,0
../samples/decompilations/rerolled/scene 2d navigation_link_2d.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto asn1 libcrypto-shlib-tasn_scn.c,0,0,0,0
../samples/decompilations/rerolled/lib libcoreutils_a-fseek.c,0,0,0,0
../samples/decompilations/rerolled/crypto evp libcrypto-lib-e_des.c,0,0,0,0
../samples/decompilations/rerolled/test cmp_hdr_test-bin-cmp_hdr_test.c,0,0,0,0
../samples/decompilations/rerolled/crypto ts libcrypto-shlib-ts_rsp_utils.c,0,0,0,0
../samples/decompilations/rerolled/crypto libcrypto-shlib-time.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty icu4c common lstmbe.linuxbsd.editor.x86_64.c,5,6,16,27
../samples/decompilations/rerolled/crypto ui libcrypto-lib-ui_openssl.c,0,0,0,0
../samples/decompilations/rerolled/ssl record methods libssl-shlib-tls13_meth.c,1,0,1,2
../samples/decompilations/rerolled/providers libcrypto-shlib-defltprov.c,0,0,0,0
../samples/decompilations/rerolled/ssl quic libssl-lib-quic_impl.c,4,0,14,18
../samples/decompilations/rerolled/test cmp_status_test-bin-cmp_status_test.c,0,0,0,0
../samples/decompilations/rerolled/lib libcoreutils_a-version-etc-fsf.c,0,0,0,0
../samples/decompilations/rerolled/editor plugins gizmos navigation_region_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,8,4,18,30
../samples/decompilations/rerolled/providers implementations ciphers libdefault-lib-cipher_tdes_wrap.c,0,0,0,0
../samples/decompilations/rerolled/crypto modes libcrypto-lib-ccm128.c,20,0,9,29
../samples/decompilations/rerolled/thirdparty zstd compress zstdmt_compress.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/servers rendering renderer_rd renderer_scene_render_rd.linuxbsd.editor.x86_64.c,4,11,44,59
../samples/decompilations/rerolled/crypto ec libcrypto-lib-ecdsa_sign.c,3,0,0,3
../samples/decompilations/rerolled/crypto x509 libcrypto-shlib-x509_trust.c,4,2,0,6
../samples/decompilations/rerolled/crypto asn1 libcrypto-shlib-p5_scrypt.c,0,0,0,0
../samples/decompilations/rerolled/editor plugins version_control_editor_plugin.linuxbsd.editor.x86_64.c,14,30,74,118
../samples/decompilations/rerolled/thirdparty basis_universal encoder basisu_basis_file.linuxbsd.editor.x86_64.c,2,1,6,9
../samples/decompilations/rerolled/thirdparty mbedtls library ssl_tls.linuxbsd.editor.x86_64.c,26,9,19,54
../samples/decompilations/rerolled/src hostid.c,0,0,0,0
../samples/decompilations/rerolled/crypto asn1 libcrypto-shlib-a_utctm.c,0,0,0,0
../samples/decompilations/rerolled/editor plugins gradient_texture_2d_editor_plugin.linuxbsd.editor.x86_64.c,18,8,13,39
../samples/decompilations/rerolled/modules camera camera_linux.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty pcre2 src pcre2_ucd_16.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/scene gui flow_container.linuxbsd.editor.x86_64.c,8,4,22,34
../samples/decompilations/rerolled/scene 2d physics animatable_body_2d.linuxbsd.editor.x86_64.c,9,2,12,23
../samples/decompilations/rerolled/modules jolt_physics shapes jolt_custom_ray_shape.linuxbsd.editor.x86_64.c,2,0,7,9
../samples/decompilations/rerolled/providers evp_extra_test-bin-legacyprov.c,0,0,0,0
../samples/decompilations/rerolled/test helpers tls13ccstest-bin-ssltestlib.c,6,7,12,25
../samples/decompilations/rerolled/modules webrtc register_types.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto x509 libcrypto-lib-x509_def.c,0,0,0,0
../samples/decompilations/rerolled/crypto bn libcrypto-lib-bn_mpi.c,0,0,0,0
../samples/decompilations/rerolled/providers implementations ciphers libdefault-lib-cipher_sm4_xts.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty libtheora x86 sse2idct.linuxbsd.editor.x86_64.c,2,0,0,2
../samples/decompilations/rerolled/servers xr_server.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/test ssl_old_test-bin-ssl_old_test.c,0,0,0,0
../samples/decompilations/rerolled/crypto pkcs12 libcrypto-lib-p12_key.c,0,0,0,0
../samples/decompilations/rerolled/providers implementations ciphers libdefault-lib-cipher_tdes_hw.c,0,0,0,0
../samples/decompilations/rerolled/core templates rid_owner.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/test helpers quic_multistream_test-bin-noisydgrambio.c,0,0,0,0
../samples/decompilations/rerolled/scene gui popup.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty libtheora decinfo.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/gnulib-tests glthread thread.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty misc polypartition.linuxbsd.editor.x86_64.c,11,40,116,167
../samples/decompilations/rerolled/crypto libcrypto-shlib-getenv.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty embree kernels bvh bvh_builder.linuxbsd.editor.x86_64.c,48,44,92,184
../samples/decompilations/rerolled/servers rendering renderer_rd storage_rd render_data_rd.linuxbsd.editor.x86_64.c,5,0,4,9
../samples/decompilations/rerolled/crypto bio libcrypto-lib-bf_null.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty icu4c common usprep.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/test bio_memleak_test-bin-bio_memleak_test.c,0,0,0,0
../samples/decompilations/rerolled/ssl quic libssl-lib-quic_fifd.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty miniupnpc src connecthostport.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty miniupnpc src addr_is_reserved.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/scene 3d multimesh_instance_3d.linuxbsd.editor.x86_64.c,6,0,6,12
../samples/decompilations/rerolled/core input default_controller_mappings.gen.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/src fold.c,0,0,0,0
../samples/decompilations/rerolled/editor editor_undo_redo_manager.linuxbsd.editor.x86_64.c,5,7,35,47
../samples/decompilations/rerolled/crypto cms libcrypto-shlib-cms_smime.c,0,0,0,0
../samples/decompilations/rerolled/servers physics_server_3d.linuxbsd.editor.x86_64.c,15,15,87,117
../samples/decompilations/rerolled/ssl libssl-shlib-ssl_rsa.c,0,0,0,0
../samples/decompilations/rerolled/crypto cms libcrypto-shlib-cms_ec.c,0,0,0,0
../samples/decompilations/rerolled/crypto ffc libcrypto-shlib-ffc_key_generate.c,0,0,0,0
../samples/decompilations/rerolled/providers legacy-dso-legacyprov.c,6,0,1,7
../samples/decompilations/rerolled/core extension gdextension.linuxbsd.editor.x86_64.c,23,44,140,207
../samples/decompilations/rerolled/crypto dsa libcrypto-shlib-dsa_ossl.c,0,0,0,0
../samples/decompilations/rerolled/scene main viewport.linuxbsd.editor.x86_64.c,27,79,177,283
../samples/decompilations/rerolled/test testutil libtestutil-lib-random.c,1,0,2,3
../samples/decompilations/rerolled/crypto libcrypto-shlib-o_init.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty embree common tasking taskschedulerinternal.linuxbsd.editor.x86_64.c,4,11,20,35
../samples/decompilations/rerolled/thirdparty vhacd src VHACD.linuxbsd.editor.x86_64.c,7,8,59,74
../samples/decompilations/rerolled/providers implementations ciphers libdefault-lib-cipher_tdes_wrap_hw.c,0,0,0,0
../samples/decompilations/rerolled/crypto x509 libcrypto-lib-x509_trust.c,4,2,0,6
../samples/decompilations/rerolled/crypto evp libcrypto-lib-p5_crpt2.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty recastnavigation Recast Source RecastMesh.linuxbsd.editor.x86_64.c,0,7,67,74
../samples/decompilations/rerolled/test helpers quic_radix_test-bin-quictestlib.c,2,1,11,14
../samples/decompilations/rerolled/crypto asn1 libcrypto-shlib-ameth_lib.c,0,0,0,0
../samples/decompilations/rerolled/ssl quic libssl-lib-quic_statm.c,0,0,0,0
../samples/decompilations/rerolled/modules csg csg.linuxbsd.editor.x86_64.c,3,4,15,22
../samples/decompilations/rerolled/crypto ffc libcrypto-shlib-ffc_key_validate.c,0,0,0,0
../samples/decompilations/rerolled/editor audio_stream_preview.linuxbsd.editor.x86_64.c,8,9,23,40
../samples/decompilations/rerolled/servers audio effects audio_effect_capture.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/providers implementations digests libdefault-lib-sha2_prov.c,8,0,0,8
../samples/decompilations/rerolled/lib unistr libcoreutils_a-u32-cpy.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty thorvg src loaders svg tvgSvgCssStyle.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/scene gui center_container.linuxbsd.editor.x86_64.c,9,1,9,19
../samples/decompilations/rerolled/providers implementations signature libdefault-lib-eddsa_sig.c,0,0,0,0
../samples/decompilations/rerolled/crypto bio libcrypto-lib-bf_readbuff.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty basis_universal encoder basisu_pvrtc1_4.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty jolt_physics Jolt Core StringTools.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/modules navigation 3d godot_navigation_server_3d.linuxbsd.editor.x86_64.c,16,14,52,82
../samples/decompilations/rerolled/crypto asn1 libcrypto-shlib-x_long.c,0,0,0,0
