File,for/loops,while/loops,do-while/loops,total
editor/plugins/mesh_library_editor_plugin.c,15,15,29,59
modules/openxr/extensions/openxr_huawei_controller_extension.c,0,1,8,9
scene/animation/animation_player.c,6,39,85,130
thirdparty/libwebp/src/enc/alpha_enc.c,0,0,4,4
thirdparty/brotli/dec/bit_reader.c,0,1,1,2
thirdparty/recastnavigation/Recast/Source/RecastRegion.c,3,15,65,83
servers/rendering/renderer_rd/forward_mobile/scene_shader_forward_mobile.c,6,18,94,118
scene/3d/skeleton_3d.c,13,26,81,120
thirdparty/cvtt/ConvectionKernels_BC7_PrioData.c,0,0,0,0
modules/fbx/editor/editor_scene_importer_ufbx.c,10,12,37,59
thirdparty/jolt_physics/Jolt/Physics/Constraints/Constraint.c,0,0,0,0
thirdparty/graphite/src/CmapCache.c,0,2,2,4
modules/raycast/register_types.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Core/Factory.c,14,13,27,54
editor/file_info.c,3,19,39,61
scene/3d/physics/spring_arm_3d.c,0,4,19,23
scene/gui/view_panner.c,6,0,8,14
thirdparty/freetype/src/base/ftinit.c,0,1,5,6
thirdparty/graphite/src/FeatureMap.c,3,1,12,16
modules/godot_physics_2d/register_types.c,0,0,0,0
thirdparty/thorvg/src/renderer/tvgAccessor.c,0,0,0,0
thirdparty/openxr/src/loader/loader_logger_recorders.c,0,0,4,4
scene/resources/2d/capsule_shape_2d.c,5,1,13,19
modules/fbx/fbx_state.c,0,0,4,4
modules/jolt_physics/joints/jolt_hinge_joint_3d.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/CompoundShape.c,16,3,18,37
thirdparty/libvorbis/res0.c,1,2,41,44
thirdparty/libwebp/src/utils/filters_utils.c,1,0,4,5
thirdparty/libktx/lib/texture2.c,1,1,17,19
editor/export/editor_export_platform_pc.c,4,1,28,33
thirdparty/harfbuzz/src/hb-ot-face.c,0,8,12,20
scene/gui/menu_button.c,7,4,24,35
thirdparty/libwebp/src/dsp/ssim_sse2.c,0,0,2,2
core/io/resource_uid.c,2,7,33,42
thirdparty/icu4c/common/servlk.c,0,0,0,0
thirdparty/harfbuzz/src/hb-ot-shape-fallback.c,5,5,37,47
servers/rendering/renderer_rd/effects/tone_mapper.c,3,6,29,38
thirdparty/mbedtls/library/ssl_tls13_server.c,5,2,4,11
editor/scene_tree_dock.c,68,113,281,462
thirdparty/thorvg/src/loaders/svg/tvgSvgSceneBuilder.c,0,0,0,0
thirdparty/embree/common/sys/library.c,0,0,1,1
servers/rendering/renderer_rd/effects/resolve.c,1,4,30,35
thirdparty/glslang/glslang/MachineIndependent/linkValidate.c,18,38,129,185
thirdparty/jolt_physics/Jolt/Core/JobSystemThreadPool.c,6,5,20,31
thirdparty/brotli/common/shared_dictionary.c,1,0,0,1
thirdparty/mbedtls/library/x509write.c,0,0,3,3
scene/resources/visual_shader_particle_nodes.c,26,15,47,88
thirdparty/enet/list.c,1,0,0,1
modules/godot_physics_2d/godot_body_pair_2d.c,2,6,10,18
thirdparty/libwebp/src/dsp/dec_clip_tables.c,0,0,0,0
thirdparty/meshoptimizer/indexgenerator.c,8,12,33,53
thirdparty/libwebp/src/dsp/lossless_enc_mips_dsp_r2.c,0,0,0,0
thirdparty/pcre2/src/pcre2_xclass_32.c,0,0,0,0
thirdparty/harfbuzz/src/hb-font.c,0,10,19,29
servers/rendering/renderer_rd/effects/copy_effects.c,12,22,156,190
drivers/pulseaudio/audio_driver_pulseaudio.c,2,13,12,27
core/variant/variant_parser.c,13,26,82,121
editor/project_manager/project_list.c,25,38,78,141
editor/plugins/navigation_link_2d_editor_plugin.c,7,2,11,20
modules/gltf/structures/gltf_skin.c,8,20,35,63
thirdparty/embree/kernels/geometry/primitive4.c,10,0,0,10
modules/vhacd/register_types.c,1,3,9,13
editor/property_selector.c,14,14,33,61
servers/display/native_menu.c,2,1,27,30
thirdparty/pcre2/src/pcre2_auto_possess_16.c,1,3,9,13
scene/theme/theme_owner.c,7,13,8,28
thirdparty/icu4c/common/ustack.c,0,0,0,0
scene/gui/link_button.c,5,0,9,14
modules/multiplayer/scene_replication_config.c,14,1,39,54
thirdparty/libwebp/src/dsp/upsampling_mips_dsp_r2.c,0,0,0,0
modules/navigation/register_types.c,0,0,1,1
thirdparty/zstd/decompress/huf_decompress_amd64.c,4,1,1,6
platform/linuxbsd/fontconfig-so_wrap.c,0,0,0,0
scene/3d/world_environment.c,3,1,9,13
thirdparty/libvorbis/registry.c,0,0,0,0
core/io/translation_loader_po.c,4,11,16,31
editor/gui/editor_file_dialog.c,34,47,107,188
modules/dds/texture_loader_dds.c,3,1,26,30
modules/openxr/extensions/openxr_fb_foveation_extension.c,0,1,8,9
core/math/quaternion.c,0,0,0,0
thirdparty/freetype/src/base/ftdebug.c,0,0,0,0
thirdparty/pcre2/src/pcre2_tables_32.c,0,0,0,0
drivers/gles3/storage/particles_storage.c,2,42,69,113
modules/gdscript/editor/gdscript_highlighter.c,17,23,70,110
editor/gui/editor_scene_tabs.c,11,12,27,50
scene/2d/physics/shape_cast_2d.c,6,9,23,38
editor/plugins/polygon_3d_editor_plugin.c,16,8,23,47
thirdparty/icu4c/common/ucnvisci.c,0,0,0,0
servers/audio/effects/audio_effect_distortion.c,8,9,20,37
core/io/image.c,11,24,389,424
servers/rendering/renderer_rd/forward_clustered/render_forward_clustered.c,23,106,274,403
thirdparty/meshoptimizer/overdrawoptimizer.c,3,1,14,18
thirdparty/icu4c/common/uset.c,0,1,1,2
editor/plugins/gizmos/marker_3d_gizmo_plugin.c,9,0,12,21
scene/resources/2d/world_boundary_shape_2d.c,5,1,14,20
scene/animation/animation_node_extension.c,5,2,21,28
thirdparty/icu4c/common/uinit.c,0,0,0,0
thirdparty/libktx/lib/dfdutils/createdfd.c,0,1,11,12
thirdparty/icu4c/common/uloc_keytype.c,0,7,11,18
modules/basis_universal/register_types.c,0,0,0,0
editor/plugins/gizmos/joint_3d_gizmo_plugin.c,5,9,12,26
thirdparty/volk/volk.c,0,0,0,0
modules/godot_physics_3d/godot_collision_solver_3d_sat.c,0,3,5,8
servers/rendering/renderer_rd/uniform_set_cache_rd.c,2,1,18,21
thirdparty/libwebp/src/dsp/lossless_enc_sse2.c,2,1,35,38
thirdparty/mbedtls/library/pk.c,0,0,0,0
modules/gltf/skin_tool.c,22,53,118,193
servers/audio/effects/audio_effect_reverb.c,7,1,29,37
thirdparty/embree/kernels/common/alloc.c,0,11,26,37
editor/plugins/gizmos/light_3d_gizmo_plugin.c,5,4,12,21
thirdparty/embree/kernels/bvh/bvh_builder_sah_mb.c,28,43,108,179
thirdparty/libwebp/src/enc/backward_references_enc.c,4,12,32,48
thirdparty/pcre2/src/pcre2_extuni_32.c,0,0,0,0
thirdparty/harfbuzz/src/hb-ot-shaper-indic-table.c,0,0,0,0
thirdparty/jpeg-compressor/jpgd.c,7,18,86,111
core/io/http_client_tcp.c,3,3,26,32
thirdparty/astcenc/astcenc_color_unquantize.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/ScaledShape.c,0,0,3,3
thirdparty/icu4c/common/charstr.c,0,1,3,4
thirdparty/libwebp/src/enc/picture_enc.c,2,0,0,2
modules/gdscript/gdscript_function.c,5,12,61,78
thirdparty/graphite/src/gr_face.c,0,0,2,2
scene/resources/sprite_frames.c,9,39,108,156
thirdparty/libwebp/sharpyuv/sharpyuv.c,0,3,16,19
thirdparty/jolt_physics/Jolt/TriangleSplitter/TriangleSplitterBinning.c,0,0,10,10
core/io/file_access_compressed.c,3,2,7,12
thirdparty/mbedtls/library/x509write_csr.c,0,0,0,0
platform/linuxbsd/freedesktop_screensaver.c,0,0,2,2
core/variant/variant.c,1,40,116,157
modules/webrtc/webrtc_data_channel.c,4,0,21,25
thirdparty/openxr/src/loader/loader_logger.c,7,16,17,40
thirdparty/embree/kernels/builders/primrefgen.c,0,9,38,47
thirdparty/mbedtls/library/x509_csr.c,2,0,2,4
modules/navigation/nav_agent.c,0,0,0,0
thirdparty/icu4c/common/propsvec.c,0,1,3,4
thirdparty/mbedtls/library/entropy_poll.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Vehicle/VehicleAntiRollBar.c,0,0,0,0
thirdparty/meshoptimizer/vcacheoptimizer.c,2,4,16,22
thirdparty/jolt_physics/Jolt/Geometry/OrientedBox.c,0,0,5,5
thirdparty/icu4c/common/umath.c,0,0,0,0
thirdparty/freetype/src/cache/ftcache.c,0,15,26,41
modules/multiplayer/scene_rpc_interface.c,2,14,66,82
editor/create_dialog.c,20,51,117,188
modules/jolt_physics/shapes/jolt_world_boundary_shape_3d.c,0,0,3,3
thirdparty/libwebp/src/dec/alpha_dec.c,0,0,1,1
thirdparty/harfbuzz/src/hb-ucd.c,0,0,2,2
thirdparty/icu4c/common/filteredbrk.c,0,3,10,13
thirdparty/icu4c/common/umutex.c,0,2,1,3
platform/linuxbsd/speechd-so_wrap.c,0,0,0,0
thirdparty/minizip/ioapi.c,0,0,0,0
thirdparty/icu4c/common/rbbistbl.c,0,0,1,1
editor/filesystem_dock.c,44,99,269,412
thirdparty/thorvg/src/renderer/sw_engine/tvgSwRenderer.c,0,2,15,17
thirdparty/astcenc/astcenc_quantization.c,0,0,0,0
modules/svg/register_types.c,0,0,0,0
modules/camera/register_types.c,0,0,0,0
modules/godot_physics_2d/godot_collision_object_2d.c,1,4,6,11
servers/rendering/renderer_rd/effects/sort_effects.c,1,2,8,11
thirdparty/zlib/inffast.c,0,2,6,8
modules/tga/image_loader_tga.c,3,5,14,22
modules/openxr/extensions/platform/openxr_vulkan_extension.c,1,1,12,14
scene/3d/physics/character_body_3d.c,17,8,32,57
core/object/undo_redo.c,6,9,41,56
modules/openxr/action_map/openxr_action_map.c,5,3,31,39
thirdparty/freetype/src/base/ftpatent.c,0,0,0,0
modules/upnp/upnp_miniupnp.c,4,3,13,20
scene/gui/button.c,6,2,10,18
modules/enet/enet_packet_peer.c,4,1,29,34
thirdparty/misc/fastlz.c,2,5,20,27
thirdparty/glslang/SPIRV/InReadableOrder.c,2,5,3,10
thirdparty/icu4c/common/ucnv_io.c,0,0,0,0
editor/debugger/editor_expression_evaluator.c,10,10,22,42
core/object/worker_thread_pool.c,6,20,78,104
thirdparty/libvorbis/psy.c,1,15,38,54
thirdparty/graphite/src/gr_slot.c,0,0,0,0
core/io/packed_data_container.c,6,6,69,81
thirdparty/icu4c/common/resbund.c,0,0,0,0
editor/gui/editor_validation_panel.c,11,6,28,45
thirdparty/meshoptimizer/allocator.c,0,0,0,0
modules/openxr/editor/openxr_select_runtime.c,8,2,20,30
drivers/coremidi/midi_driver_coremidi.c,0,0,0,0
thirdparty/msdfgen/core/msdf-error-correction.c,0,2,13,15
scene/gui/spin_box.c,6,10,18,34
thirdparty/mbedtls/library/sha256.c,4,0,10,14
thirdparty/libtheora/quant.c,1,1,5,7
modules/godot_physics_3d/godot_soft_body_3d.c,12,12,68,92
scene/resources/shader_include.c,7,4,18,29
thirdparty/libwebp/src/dec/idec_dec.c,0,0,3,3
thirdparty/libwebp/src/dsp/ssim.c,0,0,5,5
scene/gui/color_rect.c,0,0,3,3
scene/resources/style_box.c,4,2,22,28
scene/2d/physics/physics_body_2d.c,10,1,14,25
thirdparty/jolt_physics/Jolt/TriangleSplitter/TriangleSplitterMean.c,0,0,2,2
modules/ktx/texture_loader_ktx.c,3,0,7,10
modules/multiplayer/multiplayer_debugger.c,9,12,40,61
modules/msdfgen/register_types.c,0,0,0,0
modules/tga/register_types.c,0,0,0,0
thirdparty/icu4c/common/ustrenum.c,0,0,0,0
core/string/translation.c,4,10,44,58
thirdparty/icu4c/common/dictbe.c,2,16,40,58
modules/godot_physics_3d/godot_body_3d.c,0,1,24,25
thirdparty/clipper2/src/clipper.engine.c,25,94,206,325
editor/animation_track_editor.c,80,139,549,768
modules/openxr/scene/openxr_composition_layer_quad.c,12,2,6,20
thirdparty/icu4c/common/ucnvdisp.c,0,0,0,0
thirdparty/graphite/src/Segment.c,5,3,23,31
scene/2d/parallax_background.c,4,1,19,24
scene/main/instance_placeholder.c,4,3,16,23
thirdparty/jolt_physics/Jolt/Physics/Body/MotionProperties.c,0,0,0,0
thirdparty/libwebp/src/utils/random_utils.c,0,0,0,0
thirdparty/mbedtls/library/x509_crl.c,3,2,5,10
thirdparty/libpng/intel/filter_sse2_intrinsics.c,0,0,6,6
modules/openxr/extensions/openxr_eye_gaze_interaction.c,0,1,9,10
thirdparty/icu4c/common/ures_cnv.c,0,0,0,0
scene/gui/panel_container.c,6,2,7,15
thirdparty/icu4c/common/unistr_titlecase_brkiter.c,0,0,0,0
thirdparty/libvorbis/envelope.c,0,0,0,0
modules/gdscript/gdscript_editor.c,12,30,119,161
thirdparty/libwebp/src/enc/frame_enc.c,2,7,27,36
thirdparty/libtheora/idct.c,1,0,7,8
core/os/midi_driver.c,0,0,1,1
thirdparty/thorvg/src/renderer/sw_engine/tvgSwImage.c,0,0,1,1
editor/editor_audio_buses.c,30,59,172,261
core/variant/variant_callable.c,0,0,1,1
thirdparty/jolt_physics/Jolt/Physics/SoftBody/SoftBodyCreationSettings.c,7,8,13,28
thirdparty/thorvg/src/renderer/sw_engine/tvgSwStroke.c,0,2,2,4
modules/camera/camera_feed_linux.c,6,9,18,33
thirdparty/icu4c/common/locdispnames.c,0,1,6,7
modules/godot_physics_3d/godot_body_pair_3d.c,1,18,23,42
scene/resources/environment.c,4,3,16,23
thirdparty/zlib/adler32.c,0,0,5,5
editor/plugins/polygon_2d_editor_plugin.c,40,21,43,104
thirdparty/libpng/pngwutil.c,0,9,33,42
core/math/transform_2d.c,0,2,4,6
thirdparty/icu4c/common/uobject.c,0,0,0,0
thirdparty/mbedtls/library/constant_time.c,0,0,9,9
thirdparty/pcre2/src/pcre2_compile_32.c,5,28,57,90
servers/rendering/renderer_rd/cluster_builder_rd.c,0,4,20,24
editor/plugins/gizmos/audio_stream_player_3d_gizmo_plugin.c,5,3,6,14
scene/2d/physics/collision_object_2d.c,14,35,47,96
thirdparty/glslang/glslang/MachineIndependent/ParseContextBase.c,5,16,46,67
modules/openxr/scene/openxr_composition_layer_equirect.c,6,4,18,28
scene/3d/physics/joints/joint_3d.c,4,3,16,23
scene/2d/line_2d.c,5,2,13,20
thirdparty/libwebp/src/enc/iterator_enc.c,1,0,28,29
thirdparty/graphite/src/Justifier.c,1,1,10,12
core/core_constants.c,1,8,29,38
editor/plugins/gizmos/camera_3d_gizmo_plugin.c,5,1,7,13
thirdparty/mbedtls/library/version.c,0,0,0,0
thirdparty/libwebp/src/enc/picture_tools_enc.c,0,2,25,27
editor/plugins/gizmos/gizmo_3d_helper.c,0,0,2,2
editor/plugins/gizmos/sprite_base_3d_gizmo_plugin.c,5,0,6,11
modules/astcenc/image_compress_astcenc.c,0,0,2,2
thirdparty/harfbuzz/src/hb-buffer-verify.c,0,1,8,9
editor/editor_main_screen.c,12,10,28,50
drivers/gles3/effects/copy_effects.c,0,43,8,51
thirdparty/libwebp/src/dec/tree_dec.c,23,3,6,32
thirdparty/libwebp/src/dec/frame_dec.c,0,1,15,16
thirdparty/mbedtls/library/psa_crypto.c,9,3,7,19
core/math/a_star.c,4,33,92,129
thirdparty/jolt_physics/Jolt/Physics/PhysicsScene.c,18,15,40,73
drivers/egl/egl_manager.c,0,1,10,11
thirdparty/libwebp/src/dsp/lossless_enc_neon.c,0,0,0,0
editor/import/resource_importer_texture_atlas.c,11,5,23,39
editor/uid_upgrade_tool.c,9,8,16,33
thirdparty/embree/kernels/common/accelset.c,0,0,0,0
core/debugger/engine_profiler.c,3,2,20,25
scene/resources/3d/sphere_shape_3d.c,5,1,10,16
thirdparty/misc/pcg.c,0,0,1,1
thirdparty/icu4c/common/ucnv_bld.c,0,0,0,0
editor/plugins/animation_state_machine_editor.c,29,54,125,208
core/io/net_socket.c,0,0,0,0
editor/plugins/font_config_plugin.c,34,44,80,158
editor/plugins/canvas_item_editor_plugin.c,61,82,211,354
modules/multiplayer/multiplayer_synchronizer.c,3,10,35,48
scene/2d/animated_sprite_2d.c,7,26,67,100
core/object/script_language.c,14,76,186,276
thirdparty/thorvg/src/renderer/tvgCanvas.c,0,2,6,8
modules/jolt_physics/spaces/jolt_contact_listener_3d.c,3,8,18,29
thirdparty/enet/host.c,1,1,10,12
thirdparty/jolt_physics/Jolt/Renderer/DebugRendererRecorder.c,14,7,18,39
scene/resources/mesh_texture.c,6,0,7,13
thirdparty/freetype/src/gxvalid/gxvalid.c,1,10,51,62
modules/godot_physics_3d/joints/godot_slider_joint_3d.c,0,4,15,19
scene/gui/color_picker.c,41,44,101,186
modules/interactive_music/register_types.c,1,0,7,8
modules/openxr/action_map/openxr_interaction_profile_metadata.c,7,13,48,68
thirdparty/icu4c/common/rbbi_cache.c,0,10,7,17
thirdparty/msdfgen/core/edge-coloring.c,1,12,41,54
thirdparty/libtheora/decode.c,7,6,67,80
thirdparty/miniupnpc/src/minixml.c,0,11,4,15
thirdparty/jolt_physics/Jolt/Physics/SoftBody/SoftBodySharedSettings.c,78,63,171,312
thirdparty/mbedtls/library/pkparse.c,0,1,0,1
core/input/input_event.c,25,2,54,81
thirdparty/openxr/src/loader/loader_instance.c,8,6,26,40
scene/gui/scroll_bar.c,6,4,11,21
editor/inspector_dock.c,11,18,44,73
thirdparty/jolt_physics/Jolt/Physics/Body/BodyManager.c,17,12,30,59
thirdparty/jolt_physics/Jolt/Physics/Vehicle/MotorcycleController.c,1,1,3,5
thirdparty/harfbuzz/src/hb-ot-layout.c,30,214,610,854
scene/2d/canvas_modulate.c,5,2,11,18
thirdparty/mbedtls/library/pk_wrap.c,0,0,0,0
thirdparty/libktx/lib/hashlist.c,0,4,11,15
thirdparty/graphite/src/gr_logging.c,0,0,0,0
core/input/input.c,21,61,130,212
scene/2d/physics/rigid_body_2d.c,8,22,55,85
thirdparty/icu4c/common/brkiter.c,0,0,0,0
servers/rendering/renderer_rd/shader_rd.c,12,54,145,211
thirdparty/basis_universal/encoder/basisu_gpu_texture.c,7,12,108,127
thirdparty/zstd/compress/zstd_lazy.c,560,93,361,1014
servers/audio/effects/audio_effect_hard_limiter.c,8,1,16,25
thirdparty/glad/glx.c,0,1,0,1
thirdparty/icu4c/common/loclikely.c,0,2,2,4
thirdparty/vulkan/vk_mem_alloc.c,53,48,171,272
scene/resources/packed_scene.c,37,54,164,255
thirdparty/meshoptimizer/indexcodec.c,0,6,11,17
thirdparty/msdfgen/core/render-sdf.c,0,3,29,32
modules/webrtc/webrtc_multiplayer_peer.c,13,9,52,74
scene/3d/xr_face_modifier_3d.c,0,4,21,25
core/math/vector4.c,0,0,11,11
thirdparty/mbedtls/library/sha1.c,5,0,6,11
editor/plugins/editor_resource_conversion_plugin.c,0,0,0,0
core/variant/callable_bind.c,0,5,8,13
editor/editor_native_shader_source_visualizer.c,10,3,7,20
thirdparty/misc/r128.c,7,3,18,28
platform/web/api/api.c,2,1,19,22
core/debugger/remote_debugger.c,7,16,51,74
modules/cvtt/register_types.c,0,0,0,0
thirdparty/icu4c/common/unistr_props.c,0,1,1,2
thirdparty/icu4c/common/edits.c,2,4,8,14
scene/3d/navigation_agent_3d.c,10,8,26,44
editor/project_manager/project_dialog.c,17,21,63,101
modules/godot_physics_3d/joints/godot_generic_6dof_joint_3d.c,0,3,17,20
servers/rendering/renderer_rd/effects/luminance.c,5,8,45,58
thirdparty/mbedtls/library/x509_crt.c,3,6,20,29
modules/register_module_types.gen.c,0,0,0,0
scene/resources/surface_tool.c,6,25,88,119
thirdparty/freetype/src/base/ftglyph.c,1,0,0,1
drivers/windows/ip_windows.c,0,0,0,0
editor/code_editor.c,21,31,76,128
modules/gdscript/editor/gdscript_translation_parser_plugin.c,6,10,42,58
thirdparty/clipper2/src/clipper.offset.c,11,34,104,149
scene/3d/visible_on_screen_notifier_3d.c,7,3,14,24
thirdparty/libwebp/src/dsp/filters_sse2.c,0,2,14,16
modules/godot_physics_2d/godot_area_pair_2d.c,1,6,14,21
core/math/triangulate.c,0,1,5,6
core/variant/dictionary.c,10,28,86,124
thirdparty/harfbuzz/src/hb-style.c,0,3,7,10
servers/rendering/storage/utilities.c,3,1,4,8
modules/openxr/extensions/openxr_extension_wrapper_extension.c,5,3,19,27
thirdparty/icu4c/common/ucnv_ext.c,0,0,0,0
thirdparty/icu4c/common/ucnv_u7.c,0,0,0,0
drivers/gles3/storage/mesh_storage.c,6,84,146,236
thirdparty/graphite/src/FileFace.c,0,0,0,0
thirdparty/manifold/src/manifold.c,9,38,90,137
servers/rendering/renderer_rd/environment/sky.c,6,25,122,153
thirdparty/freetype/src/base/ftgasp.c,0,0,1,1
thirdparty/zlib/crc32.c,2,2,19,23
thirdparty/zstd/common/fse_decompress.c,5,3,14,22
thirdparty/brotli/common/transform.c,1,0,4,5
modules/openxr/extensions/openxr_mxink_extension.c,0,1,7,8
scene/3d/lightmap_probe.c,4,0,5,9
thirdparty/libwebp/src/dsp/upsampling_msa.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/SphereShape.c,3,0,4,7
thirdparty/rvo2/rvo2_3d/Agent3d.c,0,1,10,11
modules/openxr/extensions/openxr_meta_controller_extension.c,0,1,10,11
editor/localization_editor.c,17,22,59,98
thirdparty/thorvg/src/loaders/external_webp/tvgWebpLoader.c,0,0,2,2
thirdparty/wslay/wslay_queue.c,0,0,0,0
scene/3d/retarget_modifier_3d.c,11,14,39,64
scene/resources/texture.c,8,5,37,50
modules/openxr/action_map/openxr_haptic_feedback.c,5,0,12,17
thirdparty/mbedtls/library/pem.c,3,0,2,5
servers/rendering/renderer_canvas_cull.c,8,57,146,211
thirdparty/icu4c/common/uhash.c,0,5,8,13
thirdparty/libwebp/src/utils/color_cache_utils.c,0,0,0,0
servers/rendering/dummy/storage/light_storage.c,0,0,11,11
scene/3d/xr_nodes.c,10,17,53,80
servers/audio/effects/eq_filter.c,0,1,6,7
thirdparty/misc/qoa.c,0,1,13,14
thirdparty/icu4c/common/uresdata.c,0,1,8,9
thirdparty/libwebp/src/dsp/alpha_processing_mips_dsp_r2.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Character/Character.c,0,0,0,0
platform/linuxbsd/x11/rendering_context_driver_vulkan_x11.c,0,0,0,0
scene/resources/audio_stream_polyphonic.c,13,2,23,38
thirdparty/libktx/lib/vkformat_typesize.c,0,0,0,0
modules/bmp/register_types.c,0,0,0,0
thirdparty/manifold/src/smoothing.c,5,41,59,105
thirdparty/jolt_physics/Jolt/Physics/LargeIslandSplitter.c,6,1,9,16
scene/resources/audio_stream_wav.c,26,11,44,81
modules/gltf/extensions/gltf_document_extension_texture_webp.c,5,3,9,17
thirdparty/thorvg/src/renderer/tvgText.c,0,0,0,0
servers/navigation_server_3d.c,12,5,38,55
thirdparty/pcre2/src/pcre2_valid_utf_16.c,0,0,0,0
thirdparty/thorvg/src/renderer/tvgShape.c,0,0,4,4
core/io/stream_peer_gzip.c,4,3,19,26
scene/3d/physics/collision_object_3d.c,11,38,73,122
editor/project_manager/quick_settings_dialog.c,13,18,23,54
thirdparty/miniupnpc/src/upnpreplyparse.c,1,2,1,4
scene/resources/animated_texture.c,6,2,24,32
thirdparty/msdfgen/core/DistanceMapping.c,0,0,0,0
scene/3d/cpu_particles_3d.c,33,17,71,121
core/os/time.c,10,4,52,66
thirdparty/libwebp/src/dsp/upsampling_sse41.c,0,0,0,0
thirdparty/thorvg/src/renderer/tvgRender.c,0,0,0,0
editor/window_wrapper.c,15,13,18,46
thirdparty/mbedtls/library/x509write_crt.c,3,0,2,5
servers/physics_server_2d_wrap_mt.c,0,0,0,0
thirdparty/icu4c/common/ucasemap_titlecase_brkiter.c,3,0,0,3
thirdparty/pcre2/src/pcre2_serialize_16.c,2,1,4,7
editor/plugins/navigation_obstacle_2d_editor_plugin.c,12,0,14,26
modules/jolt_physics/spaces/jolt_space_3d.c,2,5,28,35
platform/linuxbsd/x11/gl_manager_x11.c,0,0,5,5
servers/audio/effects/audio_effect_compressor.c,8,1,24,33
editor/plugins/curve_editor_plugin.c,21,7,37,65
core/string/optimized_translation.c,5,17,50,72
modules/enet/register_types.c,0,0,3,3
thirdparty/pcre2/src/pcre2_match_32.c,5,19,111,135
thirdparty/astcenc/astcenc_percentile_tables.c,0,1,2,3
thirdparty/icu4c/common/udatamem.c,0,0,0,0
modules/gdscript/gdscript_rpc_callable.c,0,0,2,2
editor/plugins/gizmos/geometry_instance_3d_gizmo_plugin.c,8,0,10,18
scene/2d/navigation_obstacle_2d.c,8,3,24,35
thirdparty/libvorbis/floor1.c,4,9,43,56
editor/plugins/audio_stream_editor_plugin.c,18,6,11,35
thirdparty/graphite/src/Collider.c,1,1,11,13
thirdparty/icu4c/common/loadednormalizer2impl.c,0,0,0,0
thirdparty/glslang/glslang/MachineIndependent/parseConst.c,11,3,18,32
servers/rendering/renderer_viewport.c,6,19,86,111
thirdparty/freetype/src/gzip/ftgzip.c,1,3,2,6
editor/plugins/gizmos/ray_cast_3d_gizmo_plugin.c,5,0,6,11
thirdparty/icu4c/common/restrace.c,0,0,0,0
scene/3d/physics/area_3d.c,7,29,70,106
scene/resources/external_texture.c,6,0,10,16
modules/openxr/extensions/openxr_hand_interaction_extension.c,0,1,7,8
thirdparty/mbedtls/library/psa_crypto_mac.c,8,0,1,9
thirdparty/libwebp/src/dsp/enc_sse2.c,3,0,44,47
scene/3d/label_3d.c,15,9,47,71
thirdparty/icu4c/common/ucnv_u16.c,0,0,0,0
core/os/mutex.c,0,0,0,0
editor/editor_sectioned_inspector.c,13,9,20,42
thirdparty/jolt_physics/Jolt/Physics/Body/Body.c,0,1,5,6
core/io/stream_peer_tls.c,0,0,9,9
servers/rendering/renderer_rd/forward_mobile/render_forward_mobile.c,22,60,189,271
thirdparty/jolt_physics/Jolt/Physics/Collision/CollideSphereVsTriangles.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Collision/PhysicsMaterial.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Core/Profiler.c,0,0,0,0
modules/gridmap/register_types.c,0,0,3,3
thirdparty/icu4c/common/uiter.c,1,1,4,6
editor/gui/editor_title_bar.c,8,0,9,17
thirdparty/harfbuzz/src/hb-subset-instancer-iup.c,11,10,58,79
thirdparty/libtheora/x86/x86state.c,0,0,0,0
thirdparty/embree/common/sys/mutex.c,0,0,0,0
drivers/gles3/effects/glow.c,0,22,8,30
modules/jolt_physics/spaces/jolt_temp_allocator.c,0,0,0,0
thirdparty/icu4c/common/ucase.c,0,1,14,15
thirdparty/jolt_physics/Jolt/TriangleGrouper/TriangleGrouperClosestCentroid.c,1,6,7,14
core/variant/array.c,1,49,89,139
thirdparty/icu4c/common/uidna.c,0,0,0,0
thirdparty/etcpak/DecodeRGB.c,0,4,20,24
thirdparty/freetype/src/base/fttype1.c,0,0,0,0
thirdparty/icu4c/common/ucnv_cb.c,0,0,0,0
scene/3d/marker_3d.c,4,0,7,11
modules/noise/noise_texture_2d.c,6,9,27,42
core/math/color.c,0,1,15,16
core/debugger/local_debugger.c,6,9,32,47
platform/macos/export/export_plugin.c,6,14,64,84
modules/noise/register_types.c,0,0,4,4
thirdparty/icu4c/common/servlkf.c,0,0,0,0
servers/rendering/rendering_device_graph.c,5,18,90,113
thirdparty/libwebp/src/dsp/cost.c,0,0,2,2
thirdparty/harfbuzz/src/hb-subset-instancer-solver.c,0,0,3,3
thirdparty/libwebp/src/utils/huffman_utils.c,0,2,13,15
modules/gltf/editor/editor_import_blend_runner.c,3,7,26,36
scene/3d/physics/ray_cast_3d.c,10,4,17,31
editor/debugger/editor_profiler.c,15,34,81,130
scene/resources/3d/shape_3d.c,8,1,16,25
