File,for loops,while loops,do-while loops,total
../samples/decompilations/rerolled/openssl/crypto pkcs12 libcrypto-lib-p12_key.c,0,0,0,0
../samples/decompilations/rerolled/openssl/providers implementations ciphers libdefault-lib-cipher_tdes_hw.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test helpers quic_multistream_test-bin-noisydgrambio.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto libcrypto-shlib-getenv.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto bio libcrypto-lib-bf_null.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test bio_memleak_test-bin-bio_memleak_test.c,0,0,0,0
../samples/decompilations/rerolled/openssl/ssl quic libssl-lib-quic_fifd.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto cms libcrypto-shlib-cms_smime.c,0,0,0,0
../samples/decompilations/rerolled/openssl/ssl libssl-shlib-ssl_rsa.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto cms libcrypto-shlib-cms_ec.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto ffc libcrypto-shlib-ffc_key_generate.c,0,0,0,0
../samples/decompilations/rerolled/openssl/providers legacy-dso-legacyprov.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto dsa libcrypto-shlib-dsa_ossl.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test testutil libtestutil-lib-random.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto libcrypto-shlib-o_init.c,0,0,0,0
../samples/decompilations/rerolled/openssl/providers implementations ciphers libdefault-lib-cipher_tdes_wrap_hw.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto x509 libcrypto-lib-x509_trust.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-lib-p5_crpt2.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test helpers quic_radix_test-bin-quictestlib.c,1,1,11,13
../samples/decompilations/rerolled/openssl/crypto asn1 libcrypto-shlib-ameth_lib.c,0,0,0,0
../samples/decompilations/rerolled/openssl/ssl quic libssl-lib-quic_statm.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto ffc libcrypto-shlib-ffc_key_validate.c,0,0,0,0
../samples/decompilations/rerolled/openssl/providers implementations digests libdefault-lib-sha2_prov.c,8,0,0,8
../samples/decompilations/rerolled/openssl/providers implementations signature libdefault-lib-eddsa_sig.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto bio libcrypto-lib-bf_readbuff.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto asn1 libcrypto-shlib-x_long.c,0,0,0,0
../samples/decompilations/rerolled/openssl/apps openssl-bin-passwd.c,5,4,40,49
../samples/decompilations/rerolled/openssl/crypto sha libcrypto-lib-sha1_one.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test helpers ssl_test-bin-handshake_srp.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-shlib-legacy_ripemd.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto err libcrypto-lib-err_all_legacy.c,0,0,0,0
../samples/decompilations/rerolled/openssl/ssl quic libssl-shlib-quic_port.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-shlib-names.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test ct_test-bin-ct_test.c,0,0,0,0
../samples/decompilations/rerolled/openssl/apps lib libapps-lib-s_cb.c,4,9,23,36
../samples/decompilations/rerolled/openssl/crypto libcrypto-shlib-asn1_dsa.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test build_wincrypt_test-bin-build_wincrypt_test.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto idea libcrypto-shlib-i_cbc.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test x509_req_test-bin-x509_req_test.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto async libcrypto-shlib-async_wait.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto libcrypto-shlib-context.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto bn libcrypto-shlib-rsaz-4k-avx512.c,4,0,2,6
../samples/decompilations/rerolled/openssl/test x509_internal_test-bin-x509_internal_test.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto ct libcrypto-lib-ct_log.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto rsa libcrypto-shlib-rsa_depr.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto cmp libcrypto-shlib-cmp_ctx.c,2,0,0,2
../samples/decompilations/rerolled/openssl/crypto libcrypto-shlib-ebcdic.c,0,0,0,0
../samples/decompilations/rerolled/openssl/providers implementations ciphers liblegacy-lib-cipher_idea.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto dsa libcrypto-lib-dsa_check.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test evp_test-bin-evp_test.c,13,14,39,66
../samples/decompilations/rerolled/openssl/test property_test-bin-property_test.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto asn1 libcrypto-lib-ameth_lib.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test memleaktest-bin-memleaktest.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test buildtest_c_ts-bin-buildtest_ts.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-shlib-bio_enc.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto cast libcrypto-lib-c_ecb.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto x509 libcrypto-shlib-by_store.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto conf libcrypto-lib-conf_def.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto sha libcrypto-shlib-keccak1600-x86_64.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test evp_pkey_dhkem_test-bin-evp_pkey_dhkem_test.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto rsa libcrypto-shlib-rsa_meth.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto des libcrypto-lib-ecb_enc.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto ffc libcrypto-shlib-ffc_backend.c,0,0,0,0
../samples/decompilations/rerolled/openssl/ssl libssl-lib-ssl_rsa.c,0,0,0,0
../samples/decompilations/rerolled/openssl/ssl libssl-lib-tls_depr.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto txt_db libcrypto-shlib-txt_db.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test provider_internal_test-bin-provider_internal_test.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto rsa libcrypto-shlib-rsa_pss.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test evp_extra_test2-bin-tls-provider.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-shlib-legacy_mdc2.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto sm2 libcrypto-lib-sm2_key.c,0,0,0,0
../samples/decompilations/rerolled/openssl/apps lib cmp_client_test-bin-cmp_mock_srv.c,0,0,0,0
../samples/decompilations/rerolled/openssl/ssl quic libssl-shlib-quic_record_rx.c,1,7,4,12
../samples/decompilations/rerolled/openssl/crypto bn libcrypto-shlib-bn_dh.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test cmp_vfy_test-bin-cmp_vfy_test.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test buildtest_c_evp-bin-buildtest_evp.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto bn libcrypto-lib-bn_sqrt.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-shlib-legacy_sha.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto ui libcrypto-shlib-ui_null.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto asn1 libcrypto-lib-f_string.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto dh libcrypto-lib-dh_lib.c,0,0,0,0
../samples/decompilations/rerolled/openssl/fuzz asn1parse-test-bin-test-corpus.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-lib-legacy_ripemd.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto asn1 libcrypto-lib-asn1_lib.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test buildtest_c_blowfish-bin-buildtest_blowfish.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test safe_math_test-bin-safe_math_test.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test helpers quic_newcid_test-bin-quictestlib.c,1,1,11,13
../samples/decompilations/rerolled/openssl/crypto md5 libcrypto-shlib-md5_dgst.c,3,0,3,6
../samples/decompilations/rerolled/openssl/test buildtest_c_ripemd-bin-buildtest_ripemd.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test helpers quic_srt_gen_test-bin-quictestlib.c,1,1,11,13
../samples/decompilations/rerolled/openssl/crypto md5 libcrypto-lib-md5-x86_64.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto x509 libcrypto-shlib-t_crl.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-lib-exchange.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto pem libcrypto-lib-pem_pkey.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto sha libcrypto-shlib-sha1dgst.c,3,0,3,6
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-lib-evp_enc.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test helpers pkcs12_format_test-bin-pkcs12.c,0,0,0,0
../samples/decompilations/rerolled/openssl/apps lib ca_internals_test-bin-app_rand.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto pem libcrypto-lib-pem_xaux.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test buildtest_c_kdf-bin-buildtest_kdf.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto pkcs12 libcrypto-shlib-p12_kiss.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto rsa libcrypto-shlib-rsa_pk1.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto comp libcrypto-shlib-c_zlib.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto bn libcrypto-shlib-bn_lib.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto ec libcrypto-lib-ec_key.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto pem libcrypto-shlib-pem_sign.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto conf libcrypto-shlib-conf_sap.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto rand libcrypto-lib-rand_deprecated.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test strtoultest-bin-strtoultest.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto pem libcrypto-shlib-pem_err.c,0,0,0,0
../samples/decompilations/rerolled/openssl/providers implementations asymciphers libdefault-lib-rsa_enc.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test ecdsatest-bin-ecdsatest.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto dh libcrypto-lib-dh_group_params.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto libcrypto-lib-o_dir.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test buildtest_c_params-bin-buildtest_params.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test bio_readbuffer_test-bin-bio_readbuffer_test.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto bio libcrypto-lib-bio_dump.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto libcrypto-lib-passphrase.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto x509 libcrypto-shlib-v3_int.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto x509 libcrypto-shlib-v3_conf.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto engine libcrypto-lib-eng_list.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test buildtest_c_mdc2-bin-buildtest_mdc2.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto x509 libcrypto-lib-v3_attrdesc.c,0,0,0,0
../samples/decompilations/rerolled/openssl/fuzz ml-dsa-test-bin-fuzz_rand.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test shlibloadtest-bin-simpledynamic.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto asn1 libcrypto-lib-a_strex.c,0,0,0,0
../samples/decompilations/rerolled/openssl/providers implementations signature libdefault-lib-mac_legacy_sig.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto aes libcrypto-shlib-aesni-mb-x86_64.c,0,0,0,0
../samples/decompilations/rerolled/openssl/fuzz quic-rcidm-test-bin-quic-rcidm.c,0,0,0,0
../samples/decompilations/rerolled/openssl/apps lib libapps-lib-app_libctx.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto rsa libcrypto-lib-rsa_schemes.c,0,0,0,0
../samples/decompilations/rerolled/openssl/providers implementations ciphers libdefault-lib-cipher_sm4_gcm.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto ts libcrypto-shlib-ts_req_print.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-lib-p_verify.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto engine libcrypto-lib-eng_table.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto modes libcrypto-shlib-aes-gcm-avx512.c,174,0,0,174
../samples/decompilations/rerolled/openssl/ssl quic libssl-shlib-quic_txp.c,0,0,0,0
../samples/decompilations/rerolled/openssl/ssl quic libssl-lib-quic_thread_assist.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto libcrypto-lib-punycode.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto asn1 libcrypto-lib-tasn_typ.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto asn1 libcrypto-lib-x_algor.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto sha libcrypto-shlib-sha256-mb-x86_64.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto comp libcrypto-lib-comp_lib.c,0,0,0,0
../samples/decompilations/rerolled/openssl/ssl libssl-shlib-d1_lib.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test helpers quic_newcid_test-bin-ssltestlib.c,6,7,12,25
../samples/decompilations/rerolled/openssl/crypto pem libcrypto-lib-pem_x509.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto libcrypto-shlib-provider_conf.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto pkcs12 libcrypto-shlib-p12_mutl.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto conf libcrypto-shlib-conf_mall.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test helpers fatalerrtest-bin-ssltestlib.c,6,7,12,25
../samples/decompilations/rerolled/openssl/crypto ct libcrypto-shlib-ct_b64.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto asn1 libcrypto-lib-a_octet.c,0,0,0,0
../samples/decompilations/rerolled/openssl/fuzz quic-lcidm-test-bin-quic-lcidm.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto engine libcrypto-shlib-eng_table.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto aes libcrypto-shlib-aes-x86_64.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto x509 libcrypto-lib-v3_akeya.c,0,0,0,0
../samples/decompilations/rerolled/openssl/providers implementations encode_decode libdefault-lib-decode_msblob2key.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto property libcrypto-shlib-property_query.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto chacha libcrypto-lib-chacha-x86_64.c,3,9,48,60
../samples/decompilations/rerolled/openssl/crypto asn1 libcrypto-lib-x_sig.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto bio libcrypto-lib-bio_err.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-shlib-cmeth_lib.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-shlib-p_lib.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto pem libcrypto-lib-pem_oth.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto ts libcrypto-lib-ts_rsp_print.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test srptest-bin-srptest.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto err libcrypto-lib-err.c,66,2,21,89
../samples/decompilations/rerolled/openssl/crypto x509 libcrypto-shlib-x509_req.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test bio_enc_test-bin-bio_enc_test.c,11,2,3,16
../samples/decompilations/rerolled/openssl/crypto pkcs12 libcrypto-shlib-p12_npas.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test helpers cmp_server_test-bin-cmp_testlib.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto engine libcrypto-lib-tb_rsa.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto rand libcrypto-shlib-rand_uniform.c,0,0,0,0
../samples/decompilations/rerolled/openssl/providers implementations ciphers liblegacy-lib-cipher_idea_hw.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto x509 libcrypto-shlib-v3_pku.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test evp_extra_test-bin-fake_pipelineprov.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto engine libcrypto-lib-tb_dsa.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto bn libcrypto-shlib-bn_mul.c,3,5,3,11
../samples/decompilations/rerolled/openssl/crypto bn libcrypto-shlib-bn_gcd.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-lib-ctrl_params_translate.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto cms libcrypto-shlib-cms_io.c,0,0,0,0
../samples/decompilations/rerolled/openssl/providers implementations ciphers liblegacy-lib-cipher_rc4.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-lib-e_null.c,0,0,0,0
../samples/decompilations/rerolled/openssl/providers implementations skeymgmt libdefault-lib-generic.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto cms libcrypto-shlib-cms_env.c,0,0,0,0
../samples/decompilations/rerolled/openssl/apps openssl-bin-prime.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto engine libcrypto-shlib-eng_ctrl.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto asn1 libcrypto-shlib-a_sign.c,0,0,0,0
../samples/decompilations/rerolled/openssl/providers implementations digests liblegacy-lib-wp_prov.c,1,0,0,1
../samples/decompilations/rerolled/openssl/test helpers cmp_asn_test-bin-cmp_testlib.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto des libcrypto-lib-cbc_cksm.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto cms libcrypto-lib-cms_err.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto x509 libcrypto-shlib-v3_pcia.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto ec libcrypto-shlib-ec_cvt.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto cms libcrypto-lib-cms_env.c,0,0,0,0
../samples/decompilations/rerolled/openssl/apps lib libapps-lib-apps_ui.c,0,0,0,0
../samples/decompilations/rerolled/openssl/apps openssl-bin-ca.c,11,4,13,28
../samples/decompilations/rerolled/openssl/fuzz server-test-bin-server.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto x509 libcrypto-lib-t_acert.c,0,0,0,0
../samples/decompilations/rerolled/openssl/apps openssl-bin-engine.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-lib-evp_pbe.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto asn1 libcrypto-lib-p5_pbe.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto bn libcrypto-shlib-bn_srp.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test buildtest_c_dtls1-bin-buildtest_dtls1.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto cms libcrypto-shlib-cms_err.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-shlib-evp_err.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test bn_internal_test-bin-bn_internal_test.c,0,0,0,0
../samples/decompilations/rerolled/openssl/providers implementations ciphers libdefault-lib-cipher_aes.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto modes libcrypto-lib-wrap128.c,0,0,0,0
../samples/decompilations/rerolled/openssl/ssl libssl-shlib-ssl_init.c,0,0,0,0
../samples/decompilations/rerolled/openssl/apps lib ca_internals_test-bin-fmt.c,0,0,0,0
../samples/decompilations/rerolled/openssl/ssl quic libssl-lib-quic_obj.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto sm2 libcrypto-lib-sm2_crypt.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto thread arch libcrypto-shlib-thread_posix.c,2,0,0,2
../samples/decompilations/rerolled/openssl/crypto asn1 libcrypto-lib-a_print.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto encode_decode libcrypto-shlib-encoder_meth.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-shlib-e_camellia.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test buildtest_c_dh-bin-buildtest_dh.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-shlib-pmeth_check.c,0,0,0,0
../samples/decompilations/rerolled/openssl/providers implementations ciphers liblegacy-lib-cipher_des.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto bio libcrypto-lib-bio_sock.c,0,0,0,0
../samples/decompilations/rerolled/openssl/ssl libssl-shlib-d1_msg.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto idea libcrypto-shlib-i_ofb64.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto legacy-dso-x86_64cpuid.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto ts libcrypto-lib-ts_asn1.c,0,0,0,0
../samples/decompilations/rerolled/openssl/ssl quic libssl-shlib-quic_cfq.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto des libcrypto-lib-pcbc_enc.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto pem libcrypto-lib-pem_pk8.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto rsa libcrypto-lib-rsa_ameth.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-shlib-dh_ctrl.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto x509 libcrypto-lib-v3_genn.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto bn libcrypto-lib-bn_shift.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto x509 libcrypto-lib-v3_prn.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto thread libssl-shlib-arch.c,0,0,0,0
../samples/decompilations/rerolled/openssl/providers implementations ciphers libdefault-lib-cipher_camellia_hw.c,0,0,0,0
../samples/decompilations/rerolled/openssl/providers implementations kdfs libdefault-lib-scrypt.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test cmp_asn_test-bin-cmp_asn_test.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto pkcs12 libcrypto-lib-p12_utl.c,0,0,0,0
../samples/decompilations/rerolled/openssl/ssl quic libssl-shlib-quic_engine.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto comp libcrypto-shlib-c_brotli.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto objects libcrypto-shlib-obj_xref.c,0,0,0,0
../samples/decompilations/rerolled/openssl/apps openssl-bin-dgst.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto pkcs7 libcrypto-shlib-pk7_lib.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto http libcrypto-lib-http_client.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test rsa_x931_test-bin-rsa_x931_test.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-shlib-e_rc5.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto x509 libcrypto-shlib-v3_authattid.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test sm2_internal_test-bin-sm2_internal_test.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test ssl_test_ctx_test-bin-ssl_test_ctx_test.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test params_api_test-bin-params_api_test.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto pkcs12 libcrypto-lib-p12_add.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-lib-pmeth_gn.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto cmp libcrypto-lib-cmp_asn.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto ct libcrypto-lib-ct_policy.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto ts libcrypto-shlib-ts_verify_ctx.c,3,0,0,3
../samples/decompilations/rerolled/openssl/providers implementations ciphers libdefault-lib-cipher_aes_gcm_siv_polyval.c,0,0,0,0
../samples/decompilations/rerolled/openssl/apps openssl-bin-smime.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto ec libcrypto-shlib-ec_mult.c,4,3,14,21
../samples/decompilations/rerolled/openssl/crypto pkcs12 libcrypto-shlib-p12_sbag.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto dh libcrypto-shlib-dh_group_params.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto rsa libcrypto-lib-rsa_crpt.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto ml_dsa libcrypto-lib-ml_dsa_matrix.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto camellia libcrypto-lib-cmll_ecb.c,0,0,0,0
../samples/decompilations/rerolled/openssl/fuzz asn1-test-bin-fuzz_rand.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto seed libcrypto-lib-seed_cfb.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto x509 libcrypto-lib-x509_txt.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto libssl-shlib-getenv.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto des libcrypto-shlib-fcrypt.c,2,0,2,4
../samples/decompilations/rerolled/openssl/crypto cmp libcrypto-lib-cmp_err.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto x509 libcrypto-lib-x509_set.c,0,0,0,0
../samples/decompilations/rerolled/openssl/apps lib libapps-lib-app_provider.c,0,0,0,0
../samples/decompilations/rerolled/openssl/ssl libssl-shlib-t1_trce.c,0,0,0,0
../samples/decompilations/rerolled/openssl/ssl libssl-shlib-ssl_txt.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test buildtest_c_md4-bin-buildtest_md4.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto aes libcrypto-lib-aesni-sha1-x86_64.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-shlib-e_des3.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto bio libcrypto-shlib-bss_acpt.c,0,0,0,0
../samples/decompilations/rerolled/openssl/apps lib libapps-lib-fmt.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto camellia libcrypto-lib-cmll_cfb.c,0,0,0,0
../samples/decompilations/rerolled/openssl/fuzz dtlsclient-test-bin-dtlsclient.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto idea libcrypto-lib-i_ecb.c,0,0,0,0
../samples/decompilations/rerolled/openssl/providers implementations kdfs libdefault-lib-kbkdf.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-lib-dh_support.c,0,0,0,0
../samples/decompilations/rerolled/openssl/ssl rio libssl-shlib-poll_builder.c,1,0,3,4
