File,for loops,while loops,do-while loops,total loops,total nodes
../samples/decompilations/openssl/crypto idea libcrypto-shlib-i_skey.c,0,1,2,3,3248
../samples/decompilations/openssl/test dsatest-bin-dsatest.c,0,0,0,0,7590
../samples/decompilations/openssl/crypto bio libcrypto-lib-ossl_core_bio.c,0,0,0,0,1266
../samples/decompilations/openssl/crypto pkcs12 libcrypto-lib-pk12err.c,0,0,0,0,65
../samples/decompilations/openssl/crypto engine libcrypto-lib-tb_pkmeth.c,1,1,1,3,1286
../samples/decompilations/openssl/test tls13groupselection_test-bin-tls13groupselection_test.c,0,0,0,0,3009
../samples/decompilations/openssl/apps openssl-bin-rehash.c,1,5,9,15,6258
../samples/decompilations/openssl/crypto kdf libcrypto-lib-kdf_err.c,0,0,0,0,17
../samples/decompilations/openssl/crypto rc2 libcrypto-shlib-rc2_ecb.c,0,0,0,0,326
../samples/decompilations/openssl/crypto x509 libcrypto-lib-x_attrib.c,0,0,0,0,2064
../samples/decompilations/openssl/crypto evp libcrypto-shlib-e_xcbc_d.c,0,0,1,1,640
../samples/decompilations/openssl/crypto bn libcrypto-shlib-rsaz-3k-avx512.c,0,0,1,1,5310
../samples/decompilations/openssl/apps openssl-bin-storeutl.c,0,3,1,4,4883
../samples/decompilations/openssl/crypto ec libcrypto-shlib-ecdh_ossl.c,0,0,0,0,1402
../samples/decompilations/openssl/crypto dso libcrypto-shlib-dso_dlfcn.c,0,0,0,0,2314
../samples/decompilations/openssl/crypto x509 libcrypto-shlib-v3_enum.c,0,1,0,1,204
../samples/decompilations/openssl/ssl record methods libssl-lib-dtls_meth.c,0,2,1,3,7923
../samples/decompilations/openssl/ssl tls13secretstest-bin-tls13_enc.c,0,0,0,0,11008
../samples/decompilations/openssl/crypto conf libcrypto-shlib-conf_api.c,0,0,1,1,802
../samples/decompilations/openssl/crypto libcrypto-lib-ssl_err.c,0,0,0,0,65
../samples/decompilations/openssl/test quicfaultstest-bin-quicfaultstest.c,0,0,0,0,3940
../samples/decompilations/openssl/crypto x509 libcrypto-shlib-by_dir.c,1,4,1,6,4020
../samples/decompilations/openssl/crypto comp libcrypto-shlib-comp_err.c,0,0,0,0,65
../samples/decompilations/openssl/test helpers cmp_hdr_test-bin-cmp_testlib.c,0,1,0,1,573
../samples/decompilations/openssl/crypto ts libcrypto-lib-ts_conf.c,1,3,0,4,5441
../samples/decompilations/openssl/crypto bio libcrypto-shlib-bio_dump.c,0,3,2,5,2405
../samples/decompilations/openssl/fuzz client-test-bin-fuzz_rand.c,0,0,1,1,1942
../samples/decompilations/openssl/crypto evp libcrypto-shlib-p_sign.c,0,0,0,0,678
../samples/decompilations/openssl/crypto objects libcrypto-lib-o_names.c,0,1,2,3,3534
../samples/decompilations/openssl/crypto x509 libcrypto-lib-pcy_tree.c,8,2,9,19,6482
../samples/decompilations/openssl/crypto conf libcrypto-shlib-conf_lib.c,0,1,0,1,4116
../samples/decompilations/openssl/crypto x509 libcrypto-lib-v3_utf8.c,0,0,0,0,552
../samples/decompilations/openssl/crypto ec libcrypto-shlib-eck_prn.c,2,0,1,3,3560
../samples/decompilations/openssl/crypto bio libcrypto-lib-bf_nbio.c,0,0,0,0,1629
../samples/decompilations/openssl/crypto comp libcrypto-shlib-c_zstd.c,0,0,0,0,64
../samples/decompilations/openssl/test upcallstest-bin-upcallstest.c,0,1,1,2,1879
../samples/decompilations/openssl/crypto ess libcrypto-shlib-ess_lib.c,0,4,2,6,5097
../samples/decompilations/openssl/crypto whrlpool libcrypto-shlib-wp_dgst.c,1,2,5,8,5126
../samples/decompilations/openssl/crypto rsa libcrypto-shlib-rsa_backend.c,0,0,4,4,8947
../samples/decompilations/openssl/providers implementations ciphers libdefault-lib-cipher_aes_hw.c,1,0,0,1,1949
../samples/decompilations/openssl/crypto x509 libcrypto-lib-v3_sxnet.c,0,1,2,3,3026
../samples/decompilations/openssl/crypto x509 libcrypto-shlib-x509_cmp.c,2,4,2,8,7018
../samples/decompilations/openssl/crypto evp libcrypto-shlib-evp_enc.c,3,0,10,13,30107
../samples/decompilations/openssl/crypto cms libcrypto-shlib-cms_enc.c,0,0,0,0,3811
../samples/decompilations/openssl/crypto evp libcrypto-lib-bio_md.c,0,0,0,0,1649
../samples/decompilations/openssl/providers implementations macs libdefault-lib-cmac_prov.c,0,0,0,0,1805
../samples/decompilations/openssl/providers implementations encode_decode libdefault-lib-decode_der2key.c,0,0,0,0,21862
../samples/decompilations/openssl/crypto bn libcrypto-shlib-bn_div.c,0,1,4,5,2293
../samples/decompilations/openssl/crypto engine libcrypto-shlib-tb_pkmeth.c,1,1,1,3,1286
../samples/decompilations/openssl/apps openssl-bin-asn1parse.c,0,2,1,3,3642
../samples/decompilations/openssl/fuzz quic-rcidm-test-bin-test-corpus.c,0,1,1,2,967
../samples/decompilations/openssl/test dtlsv1listentest-bin-dtlsv1listentest.c,0,1,0,1,1220
../samples/decompilations/openssl/providers common der libcommon-lib-der_wrap_gen.c,0,0,0,0,1
../samples/decompilations/openssl/crypto rc4 libcrypto-lib-rc4-md5-x86_64.c,0,0,1,1,13075
../samples/decompilations/openssl/crypto rsa libcrypto-shlib-rsa_sign.c,0,0,0,0,3400
../samples/decompilations/openssl/crypto property libcrypto-lib-property_parse.c,0,15,18,33,11700
../samples/decompilations/openssl/providers implementations keymgmt libdefault-lib-ml_kem_kmgmt.c,0,0,1,1,10573
../samples/decompilations/openssl/test helpers servername_test-bin-ssltestlib.c,4,7,12,23,18890
../samples/decompilations/openssl/test buildtest_c_byteorder-bin-buildtest_byteorder.c,0,0,0,0,17
../samples/decompilations/openssl/crypto engine libcrypto-shlib-eng_init.c,0,0,0,0,927
../samples/decompilations/openssl/crypto ml_dsa libcrypto-lib-ml_dsa_encoders.c,0,1,29,30,14303
../samples/decompilations/openssl/crypto libcrypto-lib-ctype.c,0,0,0,0,262
../samples/decompilations/openssl/ssl quic libssl-lib-quic_txpim.c,1,1,0,2,2128
../samples/decompilations/openssl/crypto hpke libcrypto-shlib-hpke_util.c,0,2,5,7,5198
../samples/decompilations/openssl/crypto x509 libcrypto-lib-x509_acert.c,0,1,1,2,3508
../samples/decompilations/openssl/crypto evp libcrypto-lib-pmeth_check.c,0,0,0,0,3763
../samples/decompilations/openssl/providers implementations macs libdefault-lib-blake2b_mac.c,1,0,1,2,2171
../samples/decompilations/openssl/crypto cms libcrypto-lib-cms_enc.c,0,0,0,0,3811
../samples/decompilations/openssl/crypto cmp libcrypto-shlib-cmp_http.c,0,0,0,0,1810
../samples/decompilations/openssl/crypto des libcrypto-shlib-cbc_enc.c,0,0,2,2,2153
../samples/decompilations/openssl/test buildtest_c_quic-bin-buildtest_quic.c,0,0,0,0,17
../samples/decompilations/openssl/fuzz smime-test-bin-smime.c,0,1,0,1,301
../samples/decompilations/openssl/crypto asn1 libcrypto-shlib-t_bitst.c,0,1,1,2,519
../samples/decompilations/openssl/crypto asn1 libcrypto-lib-evp_asn1.c,0,0,0,0,1610
../samples/decompilations/openssl/crypto err libcrypto-shlib-err_blocks.c,0,0,0,0,2367
../samples/decompilations/openssl/crypto cmp libcrypto-shlib-cmp_msg.c,0,3,0,3,14812
../samples/decompilations/openssl/providers implementations signature libdefault-lib-ecdsa_sig.c,1,0,0,1,31264
../samples/decompilations/openssl/crypto x509 libcrypto-lib-x509spki.c,0,0,0,0,854
../samples/decompilations/openssl/crypto evp libcrypto-lib-keymgmt_meth.c,0,0,1,1,6524
../samples/decompilations/openssl/crypto rand libcrypto-lib-randfile.c,0,0,1,1,1506
../samples/decompilations/openssl/crypto bn libcrypto-lib-bn_const.c,0,0,0,0,517
../samples/decompilations/openssl/crypto bn libcrypto-lib-bn_blind.c,0,0,2,2,4345
../samples/decompilations/openssl/rerolled/rerolledfuzz dtlsclient-test-bin-fuzz_rand.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations ciphers liblegacy-lib-cipher_rc4_hmac_md5_hw.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders common der libcommon-lib-der_dsa_gen.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-lib-t_bitst.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto async arch libcrypto-shlib-async_null.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl libssl-lib-ssl_conf.c,1,1,8,10,15652
../samples/decompilations/openssl/rerolled/rerolledcrypto libcrypto-lib-params_from_text.c,1,0,3,4,3169
../samples/decompilations/openssl/rerolled/rerolledfuzz hashtable-test-bin-test-corpus.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest sysdefaulttest-bin-sysdefaulttest.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest sslapitest-bin-filterprov.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto libcrypto-shlib-sleep.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest quic_wire_test-bin-quic_wire_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations encode_decode libdefault-lib-encode_key2blob.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto rc2 libcrypto-lib-rc2cfb64.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-shlib-tasn_prn.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest buildtest_c_hmac-bin-buildtest_hmac.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledfuzz cmp-test-bin-cmp.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto des libcrypto-shlib-cfb64enc.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto rsa libcrypto-lib-rsa_x931g.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl libssl-shlib-ssl_rsa_legacy.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto camellia libcrypto-lib-cmll_misc.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations kdfs libdefault-lib-pkcs12kdf.c,3,1,6,10,3702
../samples/decompilations/openssl/rerolled/rerolledproviders implementations kem libdefault-lib-rsa_kem.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-shlib-n_pkey.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto libcrypto-lib-core_algorithm.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl quic libssl-lib-quic_method.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations ciphers libdefault-lib-cipher_aes_ocb_hw.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledapps openssl-bin-openssl.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest helpers quicapitest-bin-quictestlib.c,1,1,11,13,15095
../samples/decompilations/openssl/rerolled/rerolledcrypto encode_decode libcrypto-shlib-encoder_err.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl statem libssl-lib-extensions_srvr.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto rsa libcrypto-shlib-rsa_sp800_56b_gen.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto cmp libcrypto-lib-cmp_ctx.c,2,0,0,2,14794
../samples/decompilations/openssl/rerolled/rerolledcrypto pkcs7 libcrypto-lib-pk7_lib.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-shlib-by_file.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-lib-x_crl.c,3,1,2,6,7211
../samples/decompilations/openssl/rerolled/rerolledcrypto ess libcrypto-lib-ess_err.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl quic libssl-shlib-quic_srtm.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bn libcrypto-shlib-bn_intern.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto libcrypto-shlib-self_test_core.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto cms libcrypto-lib-cms_rsa.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl quic libssl-shlib-quic_rx_depack.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders common der libcommon-lib-der_dsa_key.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations exchange libdefault-lib-dh_exch.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations signature libdefault-lib-dsa_sig.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto dsa libcrypto-shlib-dsa_backend.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest provider_default_search_path_test-bin-provider_default_search_path_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bio libcrypto-shlib-bf_readbuff.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl libssl-shlib-ssl_asn1.c,12,0,2,14,8407
../samples/decompilations/openssl/rerolled/rerolledssl quic libssl-lib-quic_sf_list.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledfuzz cms-test-bin-cms.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto des liblegacy-lib-des_enc.c,4,0,4,8,31283
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-lib-e_aes.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bf libcrypto-lib-bf_cfb64.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ml_dsa libcrypto-shlib-ml_dsa_sample.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto dsa libcrypto-shlib-dsa_vrf.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto engine libcrypto-lib-eng_pkey.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest ffc_internal_test-bin-ffc_internal_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ec libcrypto-shlib-ecp_oct.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ts libcrypto-lib-ts_req_print.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest buildtest_c_conf_api-bin-buildtest_conf_api.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto libcrypto-shlib-params_dup.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest buildtest_c_indicator-bin-buildtest_indicator.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledapps lib ca_internals_test-bin-app_x509.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl libssl-shlib-tls_srp.c,8,0,0,8,9167
../samples/decompilations/openssl/rerolled/rerolledproviders common der libcommon-lib-der_slh_dsa_key.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto store libcrypto-lib-store_err.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto sha libcrypto-lib-sha256-x86_64.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ct libcrypto-shlib-ct_sct_ctx.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest drbgtest-bin-drbgtest.c,4,1,6,11,14256
../samples/decompilations/openssl/rerolled/rerolledssl quic libssl-shlib-json_enc.c,6,1,10,17,16162
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-lib-e_chacha20_poly1305.c,3,2,5,10,9203
../samples/decompilations/openssl/rerolled/rerolledproviders common der libcommon-lib-der_slh_dsa_gen.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ocsp libcrypto-lib-ocsp_lib.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledfuzz ml-dsa-test-bin-test-corpus.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations ciphers libdefault-lib-cipher_sm4_gcm.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bio libcrypto-shlib-bss_dgram.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto buffer libcrypto-shlib-buffer.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest provider_test-bin-p_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-shlib-skeymgmt_meth.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledfuzz client-test-bin-test-corpus.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest quic_tserver_test-bin-quic_tserver_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledapps lib libapps-lib-tlssrp_depr.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto mdc2 libcrypto-shlib-mdc2_one.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-lib-legacy_blake2.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest buildtest_c_blowfish-bin-buildtest_blowfish.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-lib-x509cset.c,3,1,0,4,1617
../samples/decompilations/openssl/rerolled/rerolledapps openssl-bin-ecparam.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl quic libssl-lib-cc_newreno.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto cms libcrypto-shlib-cms_att.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest lhash_test-bin-lhash_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bio libcrypto-shlib-bss_acpt.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders legacy-dso-legacyprov.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledapps lib libapps-lib-s_socket.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bio libcrypto-lib-bss_log.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto md5 libcrypto-lib-md5_sha1.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-lib-bio_ndef.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-lib-v3_enum.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto rsa libcrypto-lib-rsa_err.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations asymciphers libdefault-lib-sm2_enc.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ec libcrypto-lib-ecp_nistz256.c,7,3,18,28,13240
../samples/decompilations/openssl/rerolled/rerolledproviders implementations kdfs libdefault-lib-sshkdf.c,3,1,0,4,3253
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-lib-dh_support.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledengines afalg-dso-e_afalg.c,5,1,2,8,7687
../samples/decompilations/openssl/rerolled/rerolledcrypto dsa libcrypto-shlib-dsa_lib.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledfuzz dtlsclient-test-bin-dtlsclient.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest evp_pkey_dhkem_test-bin-evp_pkey_dhkem_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto srp libcrypto-shlib-srp_lib.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl quic libssl-lib-quic_tls.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl libssl-lib-t1_lib.c,11,15,59,85,56741
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-lib-legacy_md5.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledapps lib libapps-lib-names.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ec libcrypto-lib-ec_backend.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl quic libssl-shlib-quic_port.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl libssl-lib-ssl_utst.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-lib-p_enc.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ec libcrypto-lib-ec_check.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto libcrypto-shlib-asn1_dsa.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto rsa libcrypto-shlib-rsa_ossl.c,1,1,3,5,12797
../samples/decompilations/openssl/rerolled/rerolledcrypto md5 libcrypto-lib-md5_one.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-lib-x509_meth.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledapps openssl-bin-smime.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations encode_decode libdefault-lib-encode_key2ms.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto sha libcrypto-lib-sha512-x86_64.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto pem libcrypto-shlib-pem_info.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest build_wincrypt_test-bin-build_wincrypt_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl statem libssl-lib-statem_srvr.c,10,1,7,18,50320
../samples/decompilations/openssl/rerolled/rerolledtest helpers quic_newcid_test-bin-quictestlib.c,1,1,11,13,15095
../samples/decompilations/openssl/rerolled/rerolledfuzz cmp-test-bin-test-corpus.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ec curve448 arch_32 libcrypto-lib-f_impl32.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest d2i_test-bin-d2i_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest buildtest_c_core_dispatch-bin-buildtest_core_dispatch.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-lib-e_xcbc_d.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bio libcrypto-shlib-bio_sock2.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-lib-e_bf.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto libcrypto-shlib-der_writer.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto cast libcrypto-lib-c_ecb.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-shlib-v3_no_rev_avail.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations ciphers libcommon-lib-ciphercommon_ccm.c,2,0,0,2,5476
../samples/decompilations/openssl/rerolled/rerolledtest testutil libtestutil-lib-apps_shims.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledapps openssl-bin-prime.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-shlib-t_req.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest ocspapitest-bin-ocspapitest.c,1,0,0,1,3171
../samples/decompilations/openssl/rerolled/rerolledproviders implementations ciphers libdefault-lib-cipher_aes_cbc_hmac_sha1_hw.c,11,3,7,21,18139
../samples/decompilations/openssl/rerolled/rerolledtest evp_skey_test-bin-fake_cipherprov.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-shlib-x509_lu.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto dsa libcrypto-shlib-dsa_depr.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bn libcrypto-shlib-bn_dh.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bn libcrypto-shlib-bn_add.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto dsa libcrypto-shlib-dsa_meth.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest buildtest_c_txt_db-bin-buildtest_txt_db.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto err libcrypto-shlib-err_save.c,3,0,6,9,4497
../samples/decompilations/openssl/rerolled/rerolledcrypto bn libcrypto-lib-bn_sqrt.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ec libcrypto-lib-ecp_mont.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations ciphers libdefault-lib-cipher_camellia_hw.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-shlib-nsseq.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations ciphers libdefault-lib-cipher_tdes.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest helpers cmp_client_test-bin-cmp_testlib.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest evp_skey_test-bin-evp_skey_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-lib-x509_d2.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-shlib-a_int.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto sha libcrypto-lib-sha1dgst.c,3,0,3,6,2959
../samples/decompilations/openssl/rerolled/rerolledcrypto dso libcrypto-lib-dso_dlfcn.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ts libcrypto-lib-ts_rsp_utils.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto modes libcrypto-shlib-gcm128.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest mdc2_internal_test-bin-mdc2_internal_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto cmp libcrypto-shlib-cmp_protect.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest buildtest_c_ecdsa-bin-buildtest_ecdsa.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl statem libssl-lib-statem.c,2,0,0,2,9134
../samples/decompilations/openssl/rerolled/rerolledproviders implementations kdfs libdefault-lib-hkdf.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bn libcrypto-lib-bn_add.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto pkcs12 libcrypto-shlib-p12_p8e.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto rsa libcrypto-shlib-rsa_lib.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest buildtest_c_idea-bin-buildtest_idea.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl quic libssl-lib-quic_srtm.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl libssl-lib-ssl_stat.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations ciphers libdefault-lib-cipher_tdes_default.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto libcrypto-lib-passphrase.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto cmp libcrypto-lib-cmp_genm.c,4,0,3,7,5576
